,ID,Stock,Date,User_Name,User_ID,User_Followers,User_Verified,User_Lists,Likes,Retweets,Replies,URL,Text
288,1346845468144381953,TSLA,2021-01-06 15:45:57+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,90,5,6,https://twitter.com/SawyerMerritt/status/1346845468144381953,All 4 major US indices now in the green. Lots of positives for $TSLA ahead. https://t.co/SlgFnCA8jY
289,1346844957156503552,TSLA,2021-01-06 15:43:55+00:00,Ramp Capital,2214652482,266007,0,3913,204,11,12,https://twitter.com/RampCapitalLLC/status/1346844957156503552,Didn’t know you could patent the tears of $TSLA shorts https://t.co/vnnh48yFuk
290,1346844543187120128,TSLA,2021-01-06 15:42:16+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,293,15,18,https://twitter.com/SawyerMerritt/status/1346844543187120128,$800/share is now only 4.85% away with Tesla stock at $763. $TSLA 📈 https://t.co/Z76HACOFp3
291,1346840640064114694,TSLA,2021-01-06 15:26:46+00:00,Vincent Yu,1689516060,144969,0,811,432,29,11,https://twitter.com/vincent13031925/status/1346840640064114694,"Tesla $TSLA Israel 🇮🇱 Import License Is Confirmed, Announced by Ministry of Transport

https://t.co/nwpd9zFLEf"
292,1346838366071865345,TSLA,2021-01-06 15:17:44+00:00,AJ,394626603,19326,0,152,138,5,3,https://twitter.com/AlternateJones/status/1346838366071865345,$800 is now just 5.26% away. $TSLA
293,1346837047470927873,TSLA,2021-01-06 15:12:29+00:00,Johnna Crider,1957568797,29752,1,914,285,3,15,https://twitter.com/JohnnaCrider1/status/1346837047470927873,"My prediction: $tsla over $1000 by Valentine's Day. 

I feel the love."
294,1346836040359796736,TSLA,2021-01-06 15:08:29+00:00,TikTok Investors,1295428909538906115,159391,0,1163,194,8,20,https://twitter.com/TikTokInvestors/status/1346836040359796736,Tough scene for $TSLA bulls. https://t.co/h1ngmQoVA3
295,1346835153306284033,TSLA,2021-01-06 15:04:58+00:00,Vincent Yu,1689516060,144969,0,811,913,29,40,https://twitter.com/vincent13031925/status/1346835153306284033,Good morning $TSLA 🐮🐮🐮 https://t.co/bAwWawrFT1
296,1346834593941483521,TSLA,2021-01-06 15:02:44+00:00,Sven Henrich,714051110,319014,1,5706,706,100,51,https://twitter.com/NorthmanTrader/status/1346834593941483521,"Who did it better?
$TSLA 2020
or
$CSCO 2000 https://t.co/2NWGMjQfi4"
297,1347330090892365825,TSLA,2021-01-07 23:51:40+00:00,danielle x,3153323480,9510,0,29,1845,152,75,https://twitter.com/lovemesomemusk/status/1347330090892365825,"best choice i ever made: investing in $tsla

worst choice i ever made: not investing more more money in $tsla"
298,1347329794543910923,TSLA,2021-01-07 23:50:29+00:00,squawksquare,930773590227718144,30426,0,271,176,5,39,https://twitter.com/squawksquare/status/1347329794543910923,"$TSLA RSI is now at same level as it was around 8/31 when it ran almost 100% and then pulled back around 40%. Just a pattern observation. It needs to fill the gap around $575-$600 to sustain a healthy longer-term rise. It's good for stocks, not bad as some think it may be."
299,1347329129553690625,TSLA,2021-01-07 23:47:51+00:00,Alpha➐,927754191044362240,14545,0,222,122,4,42,https://twitter.com/BearishBullsCEO/status/1347329129553690625,"$TSLA is trading for $4,015/share pre-split adjusted.

To think I bought at $197 and sold below $300 

Then again at $500 &amp; sold too soon. 

😵

Anyone else feel like they sell too soon? Comment below"
300,1347328143980437504,TSLA,2021-01-07 23:43:56+00:00,Dennis Coyle,60407575,17537,0,144,67,3,11,https://twitter.com/DCDOWORK/status/1347328143980437504,"Lots of people Ask my Opinion on where $NIO share price will go next week. Here is My Opinion. I think after Saturday &amp; Sunday Announcements Monday we don't see a sell off, we do the opposite. My Price Target $60-$76 $TSLA $XPEV $LI $RIDE $APPL $AMZN $PLUG $BLNK $FCEL RSI 70-80 https://t.co/7erR3WBGfw"
301,1347327195790929927,TSLA,2021-01-07 23:40:10+00:00,kermitcapital.eth | 🇵🇦 🇨🇺,1161791795501703171,20511,0,689,102,18,15,https://twitter.com/KermitCapital/status/1347327195790929927,"Today Ark Invest

Bought:
$BIDU, $79.9M
$SHOP, $25.4M
$TXG, $15.7M
$MGA, $15.2M
$DOCU, $14.1M
$ICE, $14.1M
$BLI, $14M
$EXAS, $13.7M
$DE, $9.8M
$TRMB, $8.1M

Sold:
$PSTG, $-7M
$NTLA, $-8.9M
$PACB, $-9.8M
$EDIT, $-10.3M
$PRLB, $-10.4M
$CRSP, $-15M
$TSLA, $-134.5M

Net Buyer: $.5M https://t.co/FT3q2vsiyV"
302,1347325727784529922,TSLA,2021-01-07 23:34:20+00:00,NetflixAndLamp,966734358651592704,2441,0,52,156,11,4,https://twitter.com/NetflixAndLamp/status/1347325727784529922,"Stop quoting the Tesla mkt caps shown on financial websites. The $770 billion shown on those websites excludes options, RSUs and converts. Tesla's real mkt cap is $935 billion, so use that number instead. The website numbers understate the absurdity of what's going on here. $TSLA"
303,1347325119014686720,TSLA,2021-01-07 23:31:55+00:00,VIXTrader,34050688,9228,0,279,76,11,5,https://twitter.com/AlbanyfxTrader/status/1347325119014686720,ARK selling 2% of $tsla holdings at ATH...
304,1347324238240378881,TSLA,2021-01-07 23:28:25+00:00,Ark Invest Daily,1309949778197962752,80258,0,1014,75,17,11,https://twitter.com/ArkkDaily/status/1347324238240378881,"Cathie Wood &amp; @ARKInvest trade activity from today 1/7

Bought: $ACCD $BLI $TAK $NVS Shopify $SHOP $EXAS $TXG Baidu $BIDU $TRMB $RAVN $MGA Deere $DE $ICE DocuSign $DOCU

Sold: Crispr $CRSP $VCYT Tesla $TSLA $XONE $PRLB $PACB $ONVO $NSTG $MCRB $EDIT $CGEN $SSYS $PD $PSTG https://t.co/dEHVTwUArU"
305,1347324052084559873,TSLA,2021-01-07 23:27:40+00:00,Radio Silent,283102442,98275,0,1781,60,13,16,https://twitter.com/RadioSilentplay/status/1347324052084559873,"All eyes on Lithium EV related stocks 

*APPLE ELECTRIC CAR IS AT LEAST HALF A DECADE FROM LAUNCH

$AAPL $TSLA

Comment Like and Share what EV related stocks stocks your adding https://t.co/PTfuHL7ffj"
306,1347318412972859396,TSLA,2021-01-07 23:05:16+00:00,Æxanon,1045479441768566784,2974,0,62,437,20,14,https://twitter.com/anonyx10/status/1347318412972859396,"Once $TSLA reaches $840, that’s $4200 pre-split, or 10x the $420 funding secured buyout price. Thank god that deal never happened, @elonmusk!"
307,1347316560726282242,TSLA,2021-01-07 22:57:54+00:00,stevenmarkryan,31263848,72201,0,483,247,14,15,https://twitter.com/stevenmarkryan/status/1347316560726282242,"Feels like an appropriate time to throw back to Dec 9th 2019:

https://t.co/Xnz0ZHW7AZ

$TSLA was ~$66 (split adjusted) when I recorded this. 

12x later..."
308,1347316444346818560,TSLA,2021-01-07 22:57:26+00:00,Vincent Yu,1689516060,144969,0,811,1023,43,32,https://twitter.com/vincent13031925/status/1347316444346818560,"Wait til the $TSLA FSD SaaS, the real 🤯🤯🤯"
309,1347313396744654851,TSLA,2021-01-07 22:45:20+00:00,Really Sarcastic Investor (Hevestor/Himvestor),85946681,5981,0,118,72,11,8,https://twitter.com/RSInvestor/status/1347313396744654851,"$TSLA stock price is up 1,091% since March.

Since March."
310,1347311691382411265,TSLA,2021-01-07 22:38:33+00:00,AJ,394626603,19326,0,152,126,8,7,https://twitter.com/AlternateJones/status/1347311691382411265,$1000 is just 20% away now. $TSLA
311,1347309812200181760,TSLA,2021-01-07 22:31:05+00:00,Ramp Capital,2214652482,266007,0,3913,4393,310,178,https://twitter.com/RampCapitalLLC/status/1347309812200181760,"Here’s the thing:

It doesn’t matter how much your friends made on $TSLA or $BTC.

You aren’t comparing your returns vs them.

You’re trying to make money to fulfill your own personal goals.

That being said, you definitely missed out on these once in a lifetime opportunities."
312,1347308852136587265,TSLA,2021-01-07 22:27:16+00:00,Ramp Capital,2214652482,266007,0,3913,560,36,66,https://twitter.com/RampCapitalLLC/status/1347308852136587265,"$TSLA needs to hit approximately $1,054.96 to become a $1T company."
313,1347308465539096577,TSLA,2021-01-07 22:25:44+00:00,CtheLightTrading,430841130,101905,0,2570,68,3,11,https://twitter.com/canuck2usa/status/1347308465539096577,$TSLA quick note-taking a full exit here after hours on my remaining common as it trades 834-835 good luck to all it's been fun and profitable to be bullish. I Will revisit in the future
314,1347308449307140100,TSLA,2021-01-07 22:25:40+00:00,"Jeff Dorman, CFA",230186350,29178,0,728,49,4,6,https://twitter.com/jdorman81/status/1347308449307140100,"I prefer valuation approaches. Gives me a higher degree of confidence, &amp; higher downside protection. Assets like $NXM $FTT $HXRO $GNO $YFI $UNI

Buyers of tokens like $XTZ $ADA $LTC $XRP or $TSLA equity are basically saying ""You can't value it, therefore it can't be expensive!"""
315,1347306621983100928,TSLA,2021-01-07 22:18:25+00:00,Ross Gerber,349249475,189813,1,2178,581,49,45,https://twitter.com/GerberKawasaki/status/1347306621983100928,Tesla tequila livestream celebration of Tesla and Green EV success! @elonmusk $tsla https://t.co/fmZeeWv1y0
316,1347306425760894977,TSLA,2021-01-07 22:17:38+00:00,🆂🅻🅾🅿🅴 🅾🅵 🅷🅾🅿🅴,10017542,21227,0,767,88,13,22,https://twitter.com/SlopeOfHope/status/1347306425760894977,"Every car that Tesla $TSLA sold in the entirety of the year 2020 represents over $1.5 million in market cap.

Kindly let that sink in."
317,1347305584404668416,TSLA,2021-01-07 22:14:17+00:00,squawksquare,930773590227718144,30426,0,271,130,9,29,https://twitter.com/squawksquare/status/1347305584404668416,$TSLA now at $832 in AH's. https://t.co/VXRARFGjJ5
318,1347304996262584328,TSLA,2021-01-07 22:11:57+00:00,Will Meade,758386485846544384,268228,0,3649,380,66,32,https://twitter.com/realwillmeade/status/1347304996262584328,"$TSLA, wow!
Don't sell a share': Billionaire investor Chamath Palihapitiya says Tesla's stock could triple from current levels, making Elon Musk the first trillionaire -  https://t.co/ZId6jpEz3E"
319,1347302444393488386,TSLA,2021-01-07 22:01:49+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,310,17,16,https://twitter.com/SawyerMerritt/status/1347302444393488386,"$TSLA just touched $830 after-hours, which is @garyblack00 price target. https://t.co/L5okWVW9Zy"
320,1347301340616134656,TSLA,2021-01-07 21:57:25+00:00,•K10•✨,985686123123949568,56130,0,320,594,31,54,https://twitter.com/Kristennetten/status/1347301340616134656,"FYI Tesla was never abt money for me, if it was I would have been in stocks at least a decade ago as $TSLA IS my first stock I bought to be part of all this 🤍— I got on twitter in 2018 to support a selfless man during a hard time. 
The community &amp; products are ♥️"
321,1347300118459011074,TSLA,2021-01-07 21:52:34+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,249,10,21,https://twitter.com/SawyerMerritt/status/1347300118459011074,"The next big milestone we need hit in $TSLA stock is $840/share or $4,200 pre-split. 📈 https://t.co/8Gd2h2aWNV"
322,1347299951248777216,TSLA,2021-01-07 21:51:54+00:00,madaz,565969885,65816,0,950,176,5,10,https://twitter.com/madaznfootballr/status/1347299951248777216,P/L: +$144.7K🔥 Best day of 2021 so far and first of many #SixFigureClub invites this year.  Had to pull a difficult double bias switch after getting smoked on the short AND dumped on the long $NCTY but nailed the killer epic short to recover.  $CBAT $SOS $TSLA padders. $FTFT https://t.co/tNELRLjlZf
323,1347299769526398976,TSLA,2021-01-07 21:51:11+00:00,SheepleAnalytics,740270178798276612,8500,0,223,380,67,29,https://twitter.com/SheepleAnalytic/status/1347299769526398976,"$TSLA 
vs Toyota+VW+Daimler+GM+Volvo+Honda+BMW+Hyundai+Fiat+Ford+Peugeot+Subaru+Kia+Renault combined

Revenue: $28 billion vs $1.8 trillion

Market capitalization: $783 billion vs $780 billion"
324,1347299485303582722,TSLA,2021-01-07 21:50:03+00:00,TESLARATI,1308211178,528745,0,1996,582,60,14,https://twitter.com/Teslarati/status/1347299485303582722,Tesla $TSLA has surpassed Facebook as the sixth-most valuable company in the world. It is now the closest company to obtaining a $1 trillion valuation https://t.co/qd4J4wEv9J by @KlenderJoey
325,1347298901997596675,TSLA,2021-01-07 21:47:44+00:00,squawksquare,930773590227718144,30426,0,271,70,4,17,https://twitter.com/squawksquare/status/1347298901997596675,"I tested a few shares today and when I sold, $TSLA automatically went up. When I bought, it automatically went down on those shares. I tested 100 share blocks and it did it every time. Very weird. It's as if there is a bot controlling it and it's creating a false bid/ask."
326,1347298381329281026,TSLA,2021-01-07 21:45:40+00:00,Stanphyl Capital,1312369470871146496,10732,0,148,132,11,12,https://twitter.com/StanphylCap/status/1347298381329281026,"Today $TSLA was up 2 more $Fs. There was a time (before that irresponsible scumbag Clayton ran things) that the SEC would look into a situation such as this and suspend the call buying until it figured out what the hell was going on.

Clearly that time no longer exists, lol."
327,1347298061186461697,TSLA,2021-01-07 21:44:24+00:00,squawksquare,930773590227718144,30426,0,271,326,13,82,https://twitter.com/squawksquare/status/1347298061186461697,I LOVE $TSLA and have made a sh*t ton of money trading it. But something is fishy with this meteoric climb day over day and the options. No company (no matter who) justifies $60B a day valuation increases. It's like $TSLA reported 499K delivered and today it changed to 800K.
328,1347297830097051648,TSLA,2021-01-07 21:43:28+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,1367,87,98,https://twitter.com/SawyerMerritt/status/1347297830097051648,"How's that ""waiting for the dip"" going? $TSLA 🤣😂"
329,1347297615008829441,TSLA,2021-01-07 21:42:37+00:00,AJ,394626603,19326,0,152,54,7,4,https://twitter.com/AlternateJones/status/1347297615008829441,$TSLA The best is yet to come! https://t.co/hRN7k7xaqJ
330,1347295993008594944,TSLA,2021-01-07 21:36:10+00:00,AJ,394626603,19326,0,152,316,10,21,https://twitter.com/AlternateJones/status/1347295993008594944,"Just today, I've gained more than my entire $TSLA investment. 

Are you now feeling the power of investing &amp; compounding? https://t.co/YZKxwDxC1M"
331,1347295510890102785,TSLA,2021-01-07 21:34:15+00:00,Zach Abraham,742215318638985217,5436,0,86,284,43,11,https://twitter.com/KYRRadio/status/1347295510890102785,"Mind blowing stat of the day: $TSLA's market cap, today alone, increased by 3x annual revenue"
332,1347294691700695041,TSLA,2021-01-07 21:31:00+00:00,Nathan Michaud,15971805,190790,1,3715,128,4,28,https://twitter.com/InvestorsLive/status/1347294691700695041,What if $TSLA never goes down again?
333,1347294573144403968,TSLA,2021-01-07 21:30:32+00:00,The Rock Trading #TRT,21764428,122652,0,1625,128,4,6,https://twitter.com/The_RockTrading/status/1347294573144403968,"$TSLA At this rate, counting on another stock split soon."
334,1347294127344513024,TSLA,2021-01-07 21:28:46+00:00,Urdeep Singh,57856394,309,0,3,49,5,25,https://twitter.com/urdeep/status/1347294127344513024,"The closing price for $TSLA on Nov 16th was $408.09
The closing price today is $816.04
In 35 Trading Days...
#Tesla stock price has climbed 100%
Tesla up to $826 after hours...so more like 103% if you count that....
Tell me how any of this makes sense and how joining S&amp;P = double"
335,1347293949153697800,TSLA,2021-01-07 21:28:03+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,221,12,29,https://twitter.com/SawyerMerritt/status/1347293949153697800,Jeezus 👀 $TSLA 📈🚀 https://t.co/RinKJvVGPc
336,1347293876764225537,TSLA,2021-01-07 21:27:46+00:00,Yaman Tasdivar,732548050728701953,12200,0,254,262,8,30,https://twitter.com/ValueAnalyst1/status/1347293876764225537,$TSLA $1000 tomorrow?
337,1347291768904011781,TSLA,2021-01-07 21:19:23+00:00,Ross Gerber,349249475,189813,1,2178,1275,36,40,https://twitter.com/GerberKawasaki/status/1347291768904011781,Hey @elonmusk we’re toasting to teslas success with my new bottle of tesla tequila at 2 pm pst. Feel free to join in for a shot during the stream. Congrats. I know how hard you work. How much it took to get to where we are! Thank you.  $tsla
338,1347291362400628737,TSLA,2021-01-07 21:17:46+00:00,Gary Black,1161703589942878208,98793,0,1157,189,19,27,https://twitter.com/garyblack00/status/1347291362400628737,Here’s a clearer copy of the chart showing $TSLA vs other large cap growth names on PEG. https://t.co/xCix51WZyX https://t.co/jFYF80RZu2
339,1347291079792414720,TSLA,2021-01-07 21:16:39+00:00,Vincent Yu,1689516060,144969,0,811,404,47,11,https://twitter.com/vincent13031925/status/1347291079792414720,"Tesla $TSLA Will Double Again with Next Big Disruption, Says Chamath Palihapitiya @chamath 

https://t.co/SdP90tgBkG"
340,1347289883681849344,TSLA,2021-01-07 21:11:54+00:00,Ross Gerber,349249475,189813,1,2178,376,27,15,https://twitter.com/GerberKawasaki/status/1347289883681849344,Tesla closes at $816 and continues to move higher after hours. Trading systems across the world slow as volume swamps stock and bitcoin exchanges.  Crazy. More crazy. $tsla
341,1347289495000018945,TSLA,2021-01-07 21:10:21+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,97,5,7,https://twitter.com/SawyerMerritt/status/1347289495000018945,"Tesla stock continuing to increase after-hours, now up 0.73% to $822.02. $TSLA 📈🚀 https://t.co/y6yXE3WSnw"
342,1347289212685586437,TSLA,2021-01-07 21:09:14+00:00,squawksquare,930773590227718144,30426,0,271,231,6,43,https://twitter.com/squawksquare/status/1347289212685586437,$TSLA now at $822 in AH's. This is purely insane.
343,1347288965653565441,TSLA,2021-01-07 21:08:15+00:00,Jason DeBolt ⚡️,298274977,47687,0,275,35965,3569,1998,https://twitter.com/jasondebolt/status/1347288965653565441,"Today I’m retiring from the corporate world at age 39.

Not selling any shares for the foreseeable future. $TSLA https://t.co/wCDZJlPdoX"
344,1347288801677348865,TSLA,2021-01-07 21:07:36+00:00,ᗰᗩGIᑕ ᗰIKE,1661029645,29523,0,253,197,14,25,https://twitter.com/magicmiketrader/status/1347288801677348865,"Best day of the year 😂😂
$TSLA 
$IPOC 
$AAPL
$SPY
$IPOF
$PLUG
$IPOE https://t.co/r7Q8qhqF9C"
345,1347288503898558466,TSLA,2021-01-07 21:06:25+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,522,54,17,https://twitter.com/SawyerMerritt/status/1347288503898558466,Elon Musk finished the day with a net worth of about $192.6 Billion. Jeff Bezos finished the day with a net worth of about $185.3 Billion. $TSLA $AMZN
346,1347287733715218433,TSLA,2021-01-07 21:03:21+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,151,10,19,https://twitter.com/SawyerMerritt/status/1347287733715218433,"$TSLA closes up 7.94 % to $816.04, yet another all-time high close.

Tesla’s market cap increased by $57B today, just over 1.5x Ford’s market cap.

Volume was 49.1 vs 43.2 average https://t.co/fbHoQ4peNM"
347,1347692733817765888,TSLA,2021-01-08 23:52:41+00:00,アメリカ株🇺🇸大好きナース,1081843883703656448,3712,0,37,293,20,11,https://twitter.com/getman59736599/status/1347692733817765888,"本日総資産が約5070万円となり、再び準富裕層となりした。
現在のPF $TSLA 50% $NIO 50% 

昨年2月半ばに総資産5000万円となりましたが、その後暴落し▲3000万程損失を出しました。その後現在に至ります。 https://t.co/AoIPgvD0sc"
348,1347685445610708994,TSLA,2021-01-08 23:23:43+00:00,Warren Redlich - Come and Take It - Molon TSLA,108365454,21703,0,172,100,16,15,https://twitter.com/WR4NYGov/status/1347685445610708994,"Just a reminder for people who think $TSLA is overvalued ...

It's really worth $10,000+/share today. It will be worth $40,000+/share in 2030.

https://t.co/xakNMupQZJ"
349,1347682424654856195,TSLA,2021-01-08 23:11:43+00:00,Stocktwits,14886375,933231,1,12221,81,13,13,https://twitter.com/Stocktwits/status/1347682424654856195,"📈 The Daily RIP: 11 Straight 
 
$TSLA △ 7.8% | https://t.co/naSb4bCnYf https://t.co/gYGOn31EV9"
350,1347680685679587331,TSLA,2021-01-08 23:04:48+00:00,TheH🦃mbleC🌽rdiologist⭐️🔗,546715410,2519,0,25,81,7,7,https://twitter.com/HeartDocTesla/status/1347680685679587331,"$TSLA has been up 11 days in a row. This breaks their prior record of 10 days in a row. I’ll have to go back and look at the charts to see what happened next. 

Ummmm

Higher."
351,1347679509236092931,TSLA,2021-01-08 23:00:08+00:00,xTrends,17094120,31698,0,854,119,12,20,https://twitter.com/xtrends/status/1347679509236092931,"$TSLA may blow through that wedge resistance first, also I noticed suddenly there is a mass shorting campaign across the Fintwit. This will probably bury Mr. Burry before it is over.  It may stall here for short while but watch out. 
I am not shorting yet https://t.co/JMO93Wi8au"
352,1347674429355003908,TSLA,2021-01-08 22:39:57+00:00,AJ,394626603,19326,0,152,476,28,34,https://twitter.com/AlternateJones/status/1347674429355003908,"On July 2nd 2019, I was down 35%. 👇🏼

Today, I am up 1200%. 

Conviction matters. 

$TSLA https://t.co/FJKRRegybJ"
353,1347672605927460864,TSLA,2021-01-08 22:32:42+00:00,Ross Gerber,349249475,189813,1,2178,359,22,33,https://twitter.com/GerberKawasaki/status/1347672605927460864,Tesla tequila day 2. A three Gordon day. Forgive me if Twitter doesn’t work. $tsla https://t.co/fsXqZnx548
354,1347671925225627652,TSLA,2021-01-08 22:30:00+00:00,Charlie Bilello,1413027896,328450,1,6247,498,111,17,https://twitter.com/charliebilello/status/1347671925225627652,"Wall Street Week...
Ethereum $ETH: +60%
Plug Power $PLUG: +59%
Futu $FUTU: +41%
Bitcoin $BTC: +38%
Bilibili $BILI: +38%
Lemonade $LMND: +31%
Tesla $TSLA: +25%
NIO $NIO: +21%
Roku $ROKU: +20%
Crude Oil: +8%
Nasdaq 100 $QQQ: +1.7%
Gold: -3%
LongTerm Treasuries $TLT: -4%
Silver: -7%"
355,1347670730671063043,TSLA,2021-01-08 22:25:15+00:00,Mighty T Ξ S L A 🌎,67327293,2643,0,44,226,22,30,https://twitter.com/MightyTesla/status/1347670730671063043,"Welcome to the $TSLA cult, where we get rich 🤑 for HODLing shares of a company with a great mission.

Our supreme leader @ElonMusk is now the wealthiest man in the world 🌍.

I love❤️ all you filthy rich💰cult members.

Now go out and have a blast this weekend.

@RationalEtienne https://t.co/1g1KmfEXJE"
356,1347668194669060097,TSLA,2021-01-08 22:15:10+00:00,fly4dat,1049788797506990090,5148,0,121,97,16,12,https://twitter.com/fly4dat/status/1347668194669060097,"#Tesla had 30.44% of the European BEV market in 2019.

In 2020? 13.19%.

Tesla sold 10.7% fewer cars on a market that exploded by 106% (more than doubled).

$TSLA $TSLAQ https://t.co/7veyE4CIaj"
357,1347663197545918464,TSLA,2021-01-08 21:55:19+00:00,Eric Balchunas,149571760,90147,0,1796,315,62,21,https://twitter.com/EricBalchunas/status/1347663197545918464,Also fascinating is that $TSLA is now trading more than $SPY on regular basis (shown by the white in this chart). Nothing has traded more than $SPY (even for a day) since the '90s basically. I also threw in $AAPL for context. https://t.co/1ExIOCx7wH
358,1347660047761944576,TSLA,2021-01-08 21:42:48+00:00,Eric Balchunas,149571760,90147,0,1796,1859,437,91,https://twitter.com/EricBalchunas/status/1347660047761944576,"$TSLA traded an unbelievable $62b worth of shares today, that's more than the 10 next most active stocks combined and double $SPY. Outside of ""Inclusion Day"" (which was arguably shouldn't count) I think this is all-time record for a stock. https://t.co/MpcgvTPwiB"
359,1347656781313560580,TSLA,2021-01-08 21:29:49+00:00,D,911680997665714176,62,0,0,564,94,60,https://twitter.com/inszquii/status/1347656781313560580,"@BarkMSmeagol The $25k Tesla should be called Q. Ultimate troll to short sellers.

There goes your tesla Q

Tesla Q becomes the best selling car in history as a reminder to never bet against a guy who can land rockets back on earth with ease. 

$TSLA"
360,1347655972890660864,TSLA,2021-01-08 21:26:36+00:00,The Rock Trading #TRT,21764428,122652,0,1625,80,5,14,https://twitter.com/The_RockTrading/status/1347655972890660864,"$TSLA The bull case for Tesla from Cathie Wood sees shares of Tesla hitting $3,000.

Whaaaaaaaaaaa"
361,1347653971457024009,TSLA,2021-01-08 21:18:39+00:00,Stocktwits,14886375,933231,1,12221,1679,184,61,https://twitter.com/Stocktwits/status/1347653971457024009,"Tesla is up 24% in 2021. 
 
$TSLA"
362,1347653219909070851,TSLA,2021-01-08 21:15:40+00:00,Joe Weisenthal,14096763,294051,0,8095,3319,225,73,https://twitter.com/TheStalwart/status/1347653219909070851,$TSLA Soars 8% Amid Optimism It Will Soar 8% Again On Monday
363,1347650967399845888,TSLA,2021-01-08 21:06:43+00:00,AJ,394626603,19326,0,152,697,58,41,https://twitter.com/AlternateJones/status/1347650967399845888,"Gained more than $800,000 in 2 days. $TSLA https://t.co/M16OnoT29j"
364,1347650543934722049,TSLA,2021-01-08 21:05:02+00:00,EliteOptionsTrader,1018324467758465024,94393,0,1546,207,11,9,https://twitter.com/EliteOptions2/status/1347650543934722049,"Learn to identify momentum and you will separate yourself from everyone else 🚀

$NVDA  540C $4.60  -&gt;  $12.80 
$ROKU  335C $5.50  -&gt;  $65.34
$ROKU  360C $4.00  -&gt;  $42.40
$TSLA   800C $7.40  -&gt;  $84.41

Have a great weekend! https://t.co/MdFHGse2xJ"
365,1347650511307157504,TSLA,2021-01-08 21:04:54+00:00,Wolfgang Pipperger,2638809573,2093,0,66,48,11,10,https://twitter.com/WPipperger/status/1347650511307157504,"""The Volkswagen brand dominated Germany’s full battery electric sales in 2020, taking almost 24% of the market, with Renault runner-up at 16%.""

Game over, T!
$TSLA $TSLAQ
German EV Market Reaches Escape Velocity — Record 27% Share In December https://t.co/1uwdNDrY5n https://t.co/t87TtfJ6Wc"
366,1347650465664786433,TSLA,2021-01-08 21:04:43+00:00,Mighty T Ξ S L A 🌎,67327293,2643,0,44,77,4,3,https://twitter.com/MightyTesla/status/1347650465664786433,"$TSLA closed the week at $880.02 with a new ATH of $884.49.

Let’s go party with @SawyerMerritt @AdamHoov @CodingMark @jasondebolt https://t.co/IuM1TT1yMO"
367,1347650055143006208,TSLA,2021-01-08 21:03:05+00:00,Ross Gerber,349249475,189813,1,2178,352,13,18,https://twitter.com/GerberKawasaki/status/1347650055143006208,Tesla closed up three Gordons at $880. Amazing. Tesla tequila again at 2 pm. Can’t promise the tech will work on twitter. But Jack has his hands full. $tsla $twtr
368,1347649904118816768,TSLA,2021-01-08 21:02:29+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,416,42,23,https://twitter.com/SawyerMerritt/status/1347649904118816768,"$TSLA closes up 7.84% to $880.02 on the day, and finished this week with a total gain of 24.71%. 

Volume was 73.6m vs 43.3m average

• $900 is 2.27% away
• $1,000 is 13.63% away

WHAT AN INSANELY AWESOME WEEK FOR $TSLA! 📈🚀🤑🔥 https://t.co/C9RMkMjSfa"
369,1347649790994124800,TSLA,2021-01-08 21:02:02+00:00,Vincent Yu,1689516060,144969,0,811,882,46,36,https://twitter.com/vincent13031925/status/1347649790994124800,"$TSLA closed at $880.02

What a lucky number!! Love it! https://t.co/qvf8VGXCHm"
370,1347649395496538114,TSLA,2021-01-08 21:00:28+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,148,7,11,https://twitter.com/28delayslater/status/1347649395496538114,$TSLA 💪🏻 $1000 next week! See you Monday 😘 https://t.co/CbWUuBVx1z
371,1347648274396692480,TSLA,2021-01-08 20:56:01+00:00,Ross Gerber,349249475,189813,1,2178,101,2,13,https://twitter.com/GerberKawasaki/status/1347648274396692480,Oh we pushing pass 3 Gordon’s at the close. Maybe I can get this twitter live working again. Can’t promise you. $tsla #tesla
372,1347647330489675781,TSLA,2021-01-08 20:52:16+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,439,12,29,https://twitter.com/SawyerMerritt/status/1347647330489675781,"I would not be surprised to see $TSLA blow past $900 on Monday. I guess that's not really much of a statement given what we've seen this week lol. Anyways, anything can happen, but $TSLA is showing strength heading into the close. We'll see."
373,1347646461995929600,TSLA,2021-01-08 20:48:49+00:00,HedgeMind,2272207286,69244,0,1855,71,13,7,https://twitter.com/HedgeMind/status/1347646461995929600,"$TSLA Pure insanity... $800 (or $4,000 pre-split) price target is left in the dust. 

Don't know where, when, how this craziness will stop.

Cathie Wood raised her 5-year target to $7,000 (or $1,400 post-split) in Feb on @CNBC.👇🏿

My guess is that's where $TSLA probably is going. https://t.co/80sfkMYyM8 https://t.co/B0wMvEWSma"
