ID,Date,Username,Likes,Retweets,Replies,URL,Text
1214728872438034432,2020-01-08 02:01:46+00:00,GerberKawasaki,40,4,3,https://twitter.com/GerberKawasaki/status/1214728872438034432,Of course oil goes higher. Which is good for Tesla. $tsla high dividend stocks hold up best. Institutions sell their liquid stocks. Big caps. And people take gains and rebalance.
1214727351784763392,2020-01-08 01:55:43+00:00,vincent13031925,131,15,2,https://twitter.com/vincent13031925/status/1214727351784763392,"Tesla's market cap is now bigger than Ford's was at its peak.

$TSLA $F"
1214726197017366528,2020-01-08 01:51:08+00:00,vincent13031925,269,40,13,https://twitter.com/vincent13031925/status/1214726197017366528,"Argus Research raises Tesla's target price to $556 $TSLA 

https://t.co/7cH6a63358"
1214725703771381760,2020-01-08 01:49:10+00:00,PlainSite,37,6,3,https://twitter.com/PlainSite/status/1214725703771381760,"Former $TSLA employee @3D_Cristina argues that $TSLA has been intentionally delaying her arbitration proceedings by refusing to pay the requisite fees, though there is now an appeal complicating the matter. https://t.co/X6CmsfGOZM"
1214716997151232000,2020-01-08 01:14:35+00:00,brodieferguson,34,2,5,https://twitter.com/brodieferguson/status/1214716997151232000,"""I love my $TSLA, but""

Classic 😂 https://t.co/Ut86Zhjv6i"
1214712737219194880,2020-01-08 00:57:39+00:00,Paul91701736,22,2,3,https://twitter.com/Paul91701736/status/1214712737219194880,Harpreet has had it. $tslaQ $TSLA https://t.co/WvSk9FljWG
1214710960147116032,2020-01-08 00:50:35+00:00,HyperChangeTV,404,54,22,https://twitter.com/HyperChangeTV/status/1214710960147116032,"Apple turned the phone into a computer

Tesla is turning the car into a computer

📱🍏🚘 #SoftwareEatingTheWorld @pmarca $TSLA $AAPL

https://t.co/nEWMzYuROH"
1214704777654722560,2020-01-08 00:26:01+00:00,SmokeyShorts,26,1,3,https://twitter.com/SmokeyShorts/status/1214704777654722560,"$TSLA bears out of hibernation all of a sudden because Iran is firing missiles at Americans. yeah, go fuck yourselves, cowards."
1214702646298382336,2020-01-08 00:17:33+00:00,Supermantibody,94,7,7,https://twitter.com/Supermantibody/status/1214702646298382336,Oh look gas is going to $5 per gallon. Meanwhile you just bought  that 15mpg SUV instead of a Tesla a few months ago. Oh what's that??.. You want a Tesla now???. .Get in line suckers its going to be a half year wait.  $tsla
1214702193040920577,2020-01-08 00:15:45+00:00,freshjiva,22,1,2,https://twitter.com/freshjiva/status/1214702193040920577,"Nothing wrong with having a little fun at the expense of $TSLAQ, but there’s no need to block anyone unless they’re being nasty to you. Let’s try to be tolerant.

As hard as it is to believe, there actually are a few smart folks on that side, even if they’re wrong about $TSLA. https://t.co/qfkYW3XsDk"
1214701096842735616,2020-01-08 00:11:24+00:00,PollsTesla,16,3,3,https://twitter.com/PollsTesla/status/1214701096842735616,"Elon Musk discusses today’s so called “Battery Fire” at the Norway airport 

$tsla $tslaq #Tesla

(playboy billionaire and dirty sneakers Canadian singer celebrity voice impersonations by @polls Tesla ) https://t.co/VTDpURMvwV"
1215421895996313601,2020-01-09 23:55:36+00:00,MrRobRobson,115,3,7,https://twitter.com/MrRobRobson/status/1215421895996313601,Tesla still haven't announced the earnings call. Must be counting all the money still. $TSLA
1215419454101905409,2020-01-09 23:45:53+00:00,Alpsoy66,31,0,6,https://twitter.com/Alpsoy66/status/1215419454101905409,Curious who is financing such colossal financial speculation and enduring losses. $tsla https://t.co/SpFqWP2Gpo
1215418673671729153,2020-01-09 23:42:47+00:00,IBD_ECarson,27,13,3,https://twitter.com/IBD_ECarson/status/1215418673671729153,Nasdaq composite moving above its trading channel. Watch out for a pullback. https://t.co/Cc5fC3iEXP $AAPL $TSLA $AMD $LK $BABA https://t.co/IFSMW8Y2tW
1215418190374690816,2020-01-09 23:40:52+00:00,Paul91701736,17,4,3,https://twitter.com/Paul91701736/status/1215418190374690816,"Pier 80 Today®...Christina still here, but when I was on site around 1 PM not much happening, mostly cars being shuffled into new grids, probably for the next ship. No real build in car pop. Arrival rate was 4 carriers/hour...but only one hour, so just a snapshot. $tslaQ $TSLA https://t.co/u86I60rEWu"
1215412307381178369,2020-01-09 23:17:30+00:00,SteveHamel16,19,2,2,https://twitter.com/SteveHamel16/status/1215412307381178369,"Yep, S&amp;X are DEAD...Long live S&amp;X

What is important about this report is the fact that he is completely misinterpreting what he's seeing in regards to the S&amp;X production.

This only means that they're building inventory in order to shut down production to retool 4 refresh

$TSLA https://t.co/Tqa272w77y"
1215411406587277314,2020-01-09 23:13:55+00:00,4xRevenue,23,1,1,https://twitter.com/4xRevenue/status/1215411406587277314,"Worst podcast ever!!!  If intelligent, impartial discussion bothers you.  Definitely don't listen if you're into virtue signalling at the expense of independent thought.  $tsla https://t.co/0lkqbRplbP"
1215410505940074497,2020-01-09 23:10:20+00:00,theXential,40,1,2,https://twitter.com/theXential/status/1215410505940074497,"had some bad preconceived notions about Tesla, to which I nicely corrected and now they are in support of them and EV in general. What an amazing end to my day! #tesla $tsla"
1215405347122417664,2020-01-09 22:49:50+00:00,SamAntar,80,12,7,https://twitter.com/SamAntar/status/1215405347122417664,"I actually like Elon Musk. He's excellent source material when I teach about how fraud is done and how easy it is to accomplish nowadays.
$TSLAQ $TSLA https://t.co/vsNcPcRAOM"
1215401515931897856,2020-01-09 22:34:37+00:00,CNBCFastMoney,39,14,6,https://twitter.com/CNBCFastMoney/status/1215401515931897856,Tesla just got two downgrades -- could there be more trouble ahead? $TSLA https://t.co/74bWCS45yx
1215398036907515904,2020-01-09 22:20:47+00:00,vincent13031925,258,7,19,https://twitter.com/vincent13031925/status/1215398036907515904,A small pullback of $TSLA is quit normal after an Epic run for the last few months.
1215397649878220800,2020-01-09 22:19:15+00:00,TESLAcharts,172,12,19,https://twitter.com/TESLAcharts/status/1215397649878220800,"Dear $TSLA bulls: Keep it up. You won’t shut us up. We have two fundamental truths on our side: Elon is a con, and you’re either too dumb to see it or too corrupt to care. Enjoy the stock price, it won’t be here for long. https://t.co/uuWtQVXsGO"
1215397131374063617,2020-01-09 22:17:11+00:00,vincent13031925,376,67,11,https://twitter.com/vincent13031925/status/1215397131374063617,"Bob Lutz thinks Tesla CEO @elonmusk ""deserves every penny of"" his performance bonus. He also said: ""That $100B market cap could well be attained.""

https://t.co/agj5sLbNUe

$TSLA #Tesla 

https://t.co/lyKlAoamrz"
1215396909424054272,2020-01-09 22:16:18+00:00,Danstringer74,25,1,1,https://twitter.com/Danstringer74/status/1215396909424054272,I’m sorry but this is a hilarious rating.  God bless the bulls for pumping the awareness ⁦@TESLAcharts⁩ ⁦@georgia_orwell_⁩ ⁦@PollsTesla⁩ $TSLA https://t.co/xr3khSxtGi
1215390813917548545,2020-01-09 21:52:05+00:00,vincent13031925,153,21,9,https://twitter.com/vincent13031925/status/1215390813917548545,"SpaceX's first crewed mission could feature NASA Astronauts arriving in a Tesla !?

$TSLA #Tesla #SpaceX 
https://t.co/CIMKkhWPSb"
1215387996796739584,2020-01-09 21:40:53+00:00,AlmingtonCap,24,5,4,https://twitter.com/AlmingtonCap/status/1215387996796739584,"1/ Weapons systems design is one of the most lucrative sectors in aerospace. Fat multi-year contracts that inevitably see exponential cost overruns sound like exactly the sort of thing a subsidy truffle pig would love. Yet Elon has steered clear. Why is this?

$TSLA $TSLAQ $SPACE"
1215387185345630208,2020-01-09 21:37:40+00:00,ihors3,11,1,1,https://twitter.com/ihors3/status/1215387185345630208,"Only that it is very difficult to predict on the short side, the usual trends don't apply to $TSLA https://t.co/zetOGieut1"
1215380799916146688,2020-01-09 21:12:18+00:00,BarkMSmeagol,106,10,6,https://twitter.com/BarkMSmeagol/status/1215380799916146688,"A replay of #ToiletBoy’s history shorting $TSLA 

 🥴🤡 $TSLAQ 🤡🥴
 https://t.co/KhajCr6CV5"
1215378280137854979,2020-01-09 21:02:17+00:00,montana_skeptic,60,5,5,https://twitter.com/montana_skeptic/status/1215378280137854979,"In my most recent article @SeekingAlpha, I predicted $tsla would install fewer than 100 solar roofs in 2020. Here's a smart comment: ""Less than 100 Solar roofs is truly a bold prediction. Musk is stubborn and can afford to lose $20k/roof for 5000 roofs. I think he will."" https://t.co/433JPe59OE"
1215366127473348615,2020-01-09 20:13:59+00:00,BSA19741,36,5,11,https://twitter.com/BSA19741/status/1215366127473348615,6 hour time lapse on Day 3 of a $tsla Solar Roof installation. And yes they are still cutting tiles on site for the easiest roof structure imaginable. https://t.co/kFLDuDSL2F https://t.co/bNiotPG67q
1215363136921968642,2020-01-09 20:02:06+00:00,ValueAnalyst1,64,2,9,https://twitter.com/ValueAnalyst1/status/1215363136921968642,"$AAPL is fairly valued at ~$300/sh

$TSLA is 10x to 15x undervalued

#NotSellingAShareBefore5000 https://t.co/uo4HISCsQT"
1215360806042234880,2020-01-09 19:52:51+00:00,ComedyTslaq,41,5,3,https://twitter.com/ComedyTslaq/status/1215360806042234880,"🚨King of selling low and buying high has spoken. When he’s winning, it’s skill, when he’s losing, everyone else is gambling against reality. Every “teslemming” is crushing mark’s returns and he still thinks he’s better than you. $tsla https://t.co/AMjUIC7QsV"
1215360405301686272,2020-01-09 19:51:15+00:00,Alex_Kump,33,1,3,https://twitter.com/Alex_Kump/status/1215360405301686272,"$TSLA investors have the best access 2 #Tesla info. We're lucky to have @TeslaPodcast, @HyperChangeTV, @DMC_Ryan, @teslatidbits, @talkingtesla, Know you Know, et al.
Also @elonmusk is available on Twitter where he has done an excellent job providing info &amp; gathering r feedback.👇 https://t.co/iKJyJXJZ7d"
1215357592609939456,2020-01-09 19:40:04+00:00,GuyGentile,151,5,19,https://twitter.com/GuyGentile/status/1215357592609939456,$TSLA Thank God for Options! https://t.co/4ko9R33eRR
1215356420528525313,2020-01-09 19:35:25+00:00,WPipperger,24,2,4,https://twitter.com/WPipperger/status/1215356420528525313,"""IF you want the best-looking, best-handling electric car in the world, your search stops here.""

$TSLA $TSLAQ
The Porsche Taycan 4S is the best electric car in the world – The Sun https://t.co/98dxtikYbC"
1215356220774764546,2020-01-09 19:34:37+00:00,TeslaPodcast,259,39,17,https://twitter.com/TeslaPodcast/status/1215356220774764546,"It's been a crazy few months for $TSLA, doubling in 90 days and +175% in seven months. Here are the ten reasons I see behind this rise, and a couple more factors that I DON'T think are driving the stock. Let me know your thoughts. @tesla @elonmusk #Tesla

https://t.co/cm2jfg7tHo https://t.co/AgKSsbDZij"
1215355995398004736,2020-01-09 19:33:44+00:00,WPipperger,14,1,5,https://twitter.com/WPipperger/status/1215355995398004736,"""The publication recognized the German car as the best available electric car today because of its performance, price, and Porsche’s exceptional history as an auto manufacturer.""

$TSLA $TSLAQ
Porsche Taycan 4S deemed as 'Best Electric Car in the World' https://t.co/mj4l0KdELr"
1215355861763272705,2020-01-09 19:33:12+00:00,ValueAnalyst1,54,6,5,https://twitter.com/ValueAnalyst1/status/1215355861763272705,"$AAPL has run its course.

@Tesla will dominate the 2020s.

$TSLA #NotSellingAShareBefore5000 https://t.co/2KvFqxMZ2T"
1215354440242384896,2020-01-09 19:27:33+00:00,OptionsHawk,34,11,10,https://twitter.com/OptionsHawk/status/1215354440242384896,"Some more fun for the $TSLAQ bro's

Tesla $TSLA trading 12,000 of the June $700 calls that opened 6000X yesterday, have to confirm OI tomorrow. 

$TSLA seeing 3000 January 2021 $900 calls open today."
1215345882058588166,2020-01-09 18:53:32+00:00,sbalatan,14,2,2,https://twitter.com/sbalatan/status/1215345882058588166,"$TSLA - What are the tents for again?  To protect the solar roof tiles from rain?  Like an umbrella?   Makes sense, because you can’t use Car Washes with their cars either!  $TSLAQ https://t.co/9ucTraG3yi"
1215345540466008064,2020-01-09 18:52:11+00:00,TeslaOpinion,25,1,14,https://twitter.com/TeslaOpinion/status/1215345540466008064,Would you sell your $Tsla shares if Elon left the company for any reason? https://t.co/JBYaAmDn6V
1215339696001187840,2020-01-09 18:28:58+00:00,data168,38,5,3,https://twitter.com/data168/status/1215339696001187840,$tsla every dip is a buying opportunity. The train has left the station. Wanna get in $aapl before $100B. Now is ur 2nd chance. I said half year ago $tsla is my 2nd love after $roku. Too bad I didn’t put in as nearly much as Roku. Btw I started accumulating roku at $50 (avg $70)
1215339518494236674,2020-01-09 18:28:15+00:00,RealMikeLarson,44,3,14,https://twitter.com/RealMikeLarson/status/1215339518494236674,Is there a reason $TSLA isn't announcing the most gargantuan secondary share offering in history while it has the chance? Just thinking out loud here ...
1215336906029858816,2020-01-09 18:17:52+00:00,SmokeyShorts,13,2,2,https://twitter.com/SmokeyShorts/status/1215336906029858816,"Public Service Announcement: Only bears can prevent shortist fires. And these shorts. 

$TSLA https://t.co/0Knlf4tqil"
1215334093145067520,2020-01-09 18:06:42+00:00,SmokeyShorts,34,1,2,https://twitter.com/SmokeyShorts/status/1215334093145067520,looking forward to $TSLA breaking 500 today. 510 sounds about right
1215330682924404736,2020-01-09 17:53:09+00:00,AlmingtonCap,27,2,11,https://twitter.com/AlmingtonCap/status/1215330682924404736,"Area gym teacher with a BS in economics claiming to be an economist, mathematician and quantitative finance pro says $TSLA is a steal. $TSLAQ https://t.co/V6ZDALfsAa"
1215330345190666241,2020-01-09 17:51:48+00:00,TeslaHistorian,93,12,4,https://twitter.com/TeslaHistorian/status/1215330345190666241,"THIS DAY IN $TSLAQ HISTORY:

3 years ago BMW US sales were 4x $TSLA worldwide sales. Last year less than 1x (BMW US 324k vehicles). I wonder what are the numbers 3 years from now.🤔

@eriz35 three years ago: https://t.co/kgvUxLZHC0"
1215329237269278721,2020-01-09 17:47:24+00:00,ValueExpected,17,1,5,https://twitter.com/ValueExpected/status/1215329237269278721,"@Tweetermeyer on TC's Chartcast on why regulators haven't acted against $TSLA: ""precarity of the company.""

$TSLA tells NHTSA that if they recall AP it kills the company. No regulator wants that blood on its hands.

TC: ""He goes into every negotiation wearing a suicide vest."""
1215328236428767239,2020-01-09 17:43:25+00:00,rmattila74,228,9,18,https://twitter.com/rmattila74/status/1215328236428767239,Sold 100 $TSLA shares yesterday at $494. Just bought them back at $474. Thanks to whoever is selling for letting me back.
1215324266784268289,2020-01-09 17:27:39+00:00,RampCapitalLLC,173,5,12,https://twitter.com/RampCapitalLLC/status/1215324266784268289,$TSLA at lowest levels since yesterday morning
1215323661391028225,2020-01-09 17:25:15+00:00,duckman1717,22,1,5,https://twitter.com/duckman1717/status/1215323661391028225,$TSLA can be used as our market barometer now. It will likely correct before the index correction or pullback and ideally come out of it before the next move. Same thing it did back in late November.
1215322859674882049,2020-01-09 17:22:04+00:00,GS_CapSF,27,3,5,https://twitter.com/GS_CapSF/status/1215322859674882049,"After speaking with several auto companies, analysts, suppliers the fully autonomous vehicle is decades off. Most think what $TSLA is doing is counter productive as they beta test on public roads."
1215315381415555073,2020-01-09 16:52:21+00:00,TeslaLisa,18,2,19,https://twitter.com/TeslaLisa/status/1215315381415555073,"Claims Tesla will soon no longer produce the higher end cars.   @elonmusk @Tesla this better not be true else I for one would have to make another choice.   I'm assuming (and hoping) it's not true.  $TSLA #ModelX

https://t.co/gHGOybI0a9"
1215312860974342144,2020-01-09 16:42:20+00:00,sspencer_smb,23,2,7,https://twitter.com/sspencer_smb/status/1215312860974342144,i started following one of the Tesla permabears yesterday. he literally covered 1/2 of his position this morning. that and the 2 price targets above $500 are the best signs of capitulation. finally. $TSLA
1215312546636468224,2020-01-09 16:41:05+00:00,jsmian,184,46,12,https://twitter.com/jsmian/status/1215312546636468224,"1/ Let's talk about Tesla. In 2017, we called it the ""ultimate Trump trade."" To the extent that Trump’s economic nationalism prioritizes the creation of US jobs and valuable, domestic high-tech manufacturing industries, we argued $TSLA stands at the epicenter of that."
1215310459382857728,2020-01-09 16:32:47+00:00,PlainSite,54,9,5,https://twitter.com/PlainSite/status/1215310459382857728,"Sadly, $TSLA Amsterdam did not know if it had registered vehicles to itself like Norway at year-end and was interested in why the question was being asked. No insight into the situation, they said."
1215310349072773128,2020-01-09 16:32:21+00:00,realwillmeade,29,4,4,https://twitter.com/realwillmeade/status/1215310349072773128,Hedge funds taking profits in $TSLA today in both options and equity market. This is a very illiquid stock right now and could drop fast and big.
1215309898189197312,2020-01-09 16:30:33+00:00,BradHuston,64,6,5,https://twitter.com/BradHuston/status/1215309898189197312,"If you bought $TLRY in 2017, $BTC in 2018, and $BYND in 2019 you're probably buying $TSLA now.  #JustSaying #DefinitionOfInsanity"
1215306445215936512,2020-01-09 16:16:50+00:00,Teslarati,270,12,12,https://twitter.com/Teslarati/status/1215306445215936512,"Tesla bull suggests taking profit as $TSLA shorts get brought down to their knees
https://t.co/SLHcEs4jqw"
1215306416354996224,2020-01-09 16:16:43+00:00,Street_Insider,25,3,10,https://twitter.com/Street_Insider/status/1215306416354996224,Tesla $TSLA Factory Checks Suggest Model S and Model X May Have Reached 'End-of-Life' https://t.co/U39bUn2XkY https://t.co/J2kn2b604c
1215304219311263744,2020-01-09 16:07:59+00:00,realChaoZhou,211,25,7,https://twitter.com/realChaoZhou/status/1215304219311263744,"Considering the SUV preference of Chinese consumers, the Model Y steady-state sales in the Chinese market will exceed 400,000. 

$TSLA #Tesla #modely #China #SUV"
1215302261003259907,2020-01-09 16:00:12+00:00,zeroshorts,16,5,1,https://twitter.com/zeroshorts/status/1215302261003259907,#ElonLies $TSLA $TSLAQ https://t.co/xILdZHrGvL https://t.co/ocwh9O5pTU
1215300452205629445,2020-01-09 15:53:01+00:00,Marshmall0wpeep,19,6,3,https://twitter.com/Marshmall0wpeep/status/1215300452205629445,Greenest company on the plant they said! $TSLA $TSLAQ https://t.co/lEVSmrvDd1
1215300107135881216,2020-01-09 15:51:39+00:00,ray4tesla,179,26,17,https://twitter.com/ray4tesla/status/1215300107135881216,"$TSLA is downgraded to sell again by Dan Levy. On Nov 14th, I tweeted the following👇👇👇. Since the last downgrade, TSLA has moved up from 350 to 490 while his 1-star rating on TipRank  went down to ZERO and his 10-yr average annual return from -9.2% to jaw-dropping -22.3%. 🤷‍♂️ https://t.co/4EJ8oz75Zh https://t.co/Mnzm33NbWy"
1215296177874313220,2020-01-09 15:36:02+00:00,TexlaModel3,62,1,11,https://twitter.com/TexlaModel3/status/1215296177874313220,It’s unbelievable how bad he at trading. $tsla $tslaq https://t.co/SO3iSmXDvJ
1215292941217890305,2020-01-09 15:23:10+00:00,IBDinvestors,15,5,1,https://twitter.com/IBDinvestors/status/1215292941217890305,"“I think $TSLA could be one of the best stocks of the year, but right now, please don’t touch the stock - it’s way too extended here.” @mwebster1971 

#IBDLive https://t.co/2L2izMlgMZ"
1215292750360457219,2020-01-09 15:22:25+00:00,ChrisDungeon,15,2,2,https://twitter.com/ChrisDungeon/status/1215292750360457219,"The _main_ problem with @ToyotaMotorCorp @Ford @BMW is that their respective founding families are largely in control of voting stock.

Those families have significant influence on both ongoing culture and company operations, while lacking a solid vision for an EV future.

$TSLA https://t.co/CU8ruQYb3K"
1215292350433505280,2020-01-09 15:20:50+00:00,ihors3,31,3,3,https://twitter.com/ihors3/status/1215292350433505280,There are more around 40 million $TSLA shares available to borrow so there is no chance of stock borrow rates increasing until most of that inventory is taken down. https://t.co/L7XsIMkmsA
1215290882775310337,2020-01-09 15:15:00+00:00,freshjiva,115,19,3,https://twitter.com/freshjiva/status/1215290882775310337,"Here's why $TSLA is a prime short squeeze candidate: if it were in the S&amp;P 500 right now, Tesla would rank 11th out of 500 companies in terms of having the lowest float as a % of total shares out. And this is *prior* to an S&amp;P 500 listing. 1/2 https://t.co/bBfDICQyXR"
1215286571160817664,2020-01-09 14:57:52+00:00,RedDogT3,26,2,1,https://twitter.com/RedDogT3/status/1215286571160817664,I’d wait to buy this dip in $tsla. The 8day is all the way down at $458. Let it breathe
1215284602744573952,2020-01-09 14:50:02+00:00,ValueAnalyst1,115,21,13,https://twitter.com/ValueAnalyst1/status/1215284602744573952,"#ICErecall

""shoot metal projectiles throughout the vehicle""

Can you imagine the FUD storm if this happened to @Tesla? $TSLAQ bears would demand @elonmusk's head!

Where are they now? Do the short-sellers actually care about safety or do they just want $TSLA to drop at any cost? https://t.co/tYBGgrXZyr"
1215283333405474816,2020-01-09 14:45:00+00:00,RAMIROMARRA,53,3,4,https://twitter.com/RAMIROMARRA/status/1215283333405474816,"¡TREMENDO TESLA! $TSLA

A pesar de ser una compañía relativamente nueva, ha logrado superar en capitalización bursátil a dos gigante del mercado, como lo son Ford y GM. 
La capitalización de TESLA llegó a U$S80.000 MILLONES.

¿El secreto? Innovación y apostar a lo grande."
1215281391677497344,2020-01-09 14:37:17+00:00,bilbeny,23,2,4,https://twitter.com/bilbeny/status/1215281391677497344,Fuera de $TSLA en +28%. Quienes han ido al taller de inversión bursátil con https://t.co/mqSj8ZqNIB saben por qué hay que vender cuando todo el mundo (tiene otro nombre) está comprando. https://t.co/6wjLEfiCtP
1215277516606316547,2020-01-09 14:21:53+00:00,Masterplan2018,25,2,2,https://twitter.com/Masterplan2018/status/1215277516606316547,"@ihors3 From this chart I get the idea that someone really big is buying a lot of $TSLA. I don't know if it is Aramco, China, Buffett, Apple or Google... But someone is and we will know soon who and why."
1215276976614756354,2020-01-09 14:19:44+00:00,EliteOptions2,27,1,0,https://twitter.com/EliteOptions2/status/1215276976614756354,"Good morning!

$SPX gapping up.. looks like 3300 can come next!

$AAPL gapping up..310 can come by tomorrow

$TSLA wait and see if it gets through 500 first then 510-520 can happen

$COST almost through 300... watch to see if it breaks above this level

Good luck everyone!"
1215276317857533952,2020-01-09 14:17:07+00:00,ihors3,421,58,36,https://twitter.com/ihors3/status/1215276317857533952,$TSLA is a once in a lifetime short - a unicorn covered in blanket of four leaf clovers drinking from the fountain of youth while watching the Jets win a Super Bowl as shooting stars cover the night time sky. https://t.co/ABgnyEsZO9
1215276293979168768,2020-01-09 14:17:01+00:00,GerberKawasaki,518,55,17,https://twitter.com/GerberKawasaki/status/1215276293979168768,Hence my investment and rabid support of Tesla and @elonmusk - it is the only company that so directly address the many ways to positively impact society and reduce greenhouse energy use.  Tesla will be the stock of the decade. $tsla
1215275273681342464,2020-01-09 14:12:58+00:00,ihors3,63,13,1,https://twitter.com/ihors3/status/1215275273681342464,"$TSLA still the number 3 domestic short, but it has the largest increase of short interest over the last week and month. https://t.co/57YNP9jaNU https://t.co/rzWY3FDvmf"
1215274841072226305,2020-01-09 14:11:15+00:00,GerberKawasaki,65,10,6,https://twitter.com/GerberKawasaki/status/1215274841072226305,#ClimateChange will effect everyone in the world over the next decade if we don’t change our course immediately. With that. Companies that address this urgent emergency have the potential to profit. Hence Tesla. $tsla
1215274588206260224,2020-01-09 14:10:15+00:00,meckimac,39,2,2,https://twitter.com/meckimac/status/1215274588206260224,"If I didn't order a @tesla model 3 in 2018, I would not have invested into the stock which alone makes these cars appreciating assets. $tsla"
1215273887170166784,2020-01-09 14:07:28+00:00,traderDanielle,40,8,1,https://twitter.com/traderDanielle/status/1215273887170166784,"Most recent $TSLA short interest. I was targeting $500 for next week, but with this crazy move, we already got *almost* there yesterday. Let's see if there is any resistance at $500. #Momentum https://t.co/b5kY9b4d5b"
1215273865242431488,2020-01-09 14:07:22+00:00,Teslaconomics,218,21,42,https://twitter.com/Teslaconomics/status/1215273865242431488,"Covered his position from 20% to 10% to 5%! 😂

What a fool for shorting $TSLA in the first place! 🤮

CONGRATS LONGS THESE $TSLAQ FOOLS ARE COVERING! 🤜⭐️🤛

#Tesla https://t.co/z8ISexrjob"
1215273617044463620,2020-01-09 14:06:23+00:00,scottmelker,81,3,16,https://twitter.com/scottmelker/status/1215273617044463620,"$TSLA

My first Tesla stock purchases were the red line at 38. Still holding 25% of that for a 1,194% gain. I have traded this stock roughly 10 times, profitable every time. Only longs. This has definitely been my golden goose. 

In before you tell me $BTC would have been better. https://t.co/sZdp4MTuEn"
1215273426681835520,2020-01-09 14:05:38+00:00,anonyx10,192,14,7,https://twitter.com/anonyx10/status/1215273426681835520,"What most excites me about the recent rise in $TSLA stock price is that Tesla's hardworking employees will now be feeling a bit wealthier after a pretty tough 2019 - well deserved to see their hard work reflected in the price, and I'm sure will help boost morale. 👍"
1215273144757342210,2020-01-09 14:04:31+00:00,GerberKawasaki,180,8,17,https://twitter.com/GerberKawasaki/status/1215273144757342210,😂 Wall Street. What a joke.  #tesla $tsla https://t.co/NK6KjcDDtO
1215271437654806528,2020-01-09 13:57:44+00:00,ValueAnalyst1,101,7,9,https://twitter.com/ValueAnalyst1/status/1215271437654806528,"Told ya.

$TSLAQ short squeeze is yet to start.

$TSLA #NotSellingAShareBefore5000 https://t.co/IWikCBZDGE"
1215271412920995841,2020-01-09 13:57:38+00:00,SteveHamel16,28,1,6,https://twitter.com/SteveHamel16/status/1215271412920995841,"Time to short more! 😉

$TSLA https://t.co/TC6xZpvBHI"
1215271050491154434,2020-01-09 13:56:11+00:00,TrendTrader007,35,1,1,https://twitter.com/TrendTrader007/status/1215271050491154434,@ihors3 $tsla short sellers are giving up all their I’ll gotten gains over the last six years back to Longs like me my portfolio is already up 12 times since the bottom w  hundred percent Tesla calls and expect shorts to continue to pay another several billion dollars this year to longs
1215270210296537089,2020-01-09 13:52:51+00:00,ihors3,359,63,45,https://twitter.com/ihors3/status/1215270210296537089,"$TSLA short int is $13.69bn ; 27.82mm shs shorted; 20.79% of float; 0.30% borrow fee. Shs shorted up +464k shs, +1.7%, over last 30 days as price rose +45% &amp; up +132k shs,+0.5%, last week. Shorts down -$2.02bn in January mark-to-market losses after being down -$632mm yesterday. https://t.co/t8A9nIq4bw"
1215269969681960967,2020-01-09 13:51:54+00:00,SquawkCNBC,130,37,13,https://twitter.com/SquawkCNBC/status/1215269969681960967,".@ElonMusk ""deserves every penny of"" his performance bonus, says Former GM Vice Chair Bob Lutz on the possibility of $TSLA reaching its next milestone which could earn the CEO a significant pay day. ""That $100B market cap could well be attained."" https://t.co/Byy9qVGFCG"
1215268631560384513,2020-01-09 13:46:35+00:00,crescendo_cap,29,4,1,https://twitter.com/crescendo_cap/status/1215268631560384513,"“Tesla can very well reach $100B in market cap and Elon with his comp plan deserves every part of it” - Bob Lutz. 

How times have changed! $tsla"
1215267879865552896,2020-01-09 13:43:35+00:00,1stPrincipleInv,24,4,1,https://twitter.com/1stPrincipleInv/status/1215267879865552896,"This is your captain speaking, as we're reaching the altitude of 500, please turn your attention to the tweet below which is a guide for different altitudes. I'm delighted to inform that we'll only be cruising higher and higher. TQ for flying with $TSLA VTOL Supersonic E.Jet. https://t.co/h3RRehFFkL"
1215267181010747392,2020-01-09 13:40:49+00:00,tool_grinder,38,6,3,https://twitter.com/tool_grinder/status/1215267181010747392,"In @Paul91701736 latest flyover, evidence of the Longest 8 Hours in human history; barely any $TSLA Solar Roof tiles atop their prototype house installs.
👇👇👇 https://t.co/r8hwu5MF2f"
1215266915763073024,2020-01-09 13:39:45+00:00,Stocktwits,15,6,2,https://twitter.com/Stocktwits/status/1215266915763073024,"Stocktwits Trending Tickers BMO 1/9/20

$TSLA @elonmusk knocks up @Grimezsz. 
$MSFT New ATH and analyst’s upgrades.
$SNAP +4% pre-market, approaching 52 week high.
$BBBY -13% pre-market, er miss and withdrew yearly guidance.
$KSS -9% pre-market, disappointing holiday sales."
1215264342041645056,2020-01-09 13:29:32+00:00,bgrahamdisciple,17,1,8,https://twitter.com/bgrahamdisciple/status/1215264342041645056,Was there $TSLA news around 7 am Central time?  Did something else happen?  Did “they” decide to push up the price?  A big volume spike followed by $9 climb. https://t.co/tC6Lsocwp2
1215264255659909120,2020-01-09 13:29:11+00:00,korinek_trades,60,5,7,https://twitter.com/korinek_trades/status/1215264255659909120,"People trying to blindly short $TSLA because their analysis is “it’s over extended” or the RSI is over heated. It’s simple, wait for price to tell you it’s a short. Preferably a bearish engulfing on daily, not a doji on the 5min. This psychology is what will accelerate the rally https://t.co/92A9hz4R8k"
