Stock,Date,Open,Low,High,Close,Volume,MAVG_20,MAVG_200,EMA,MACD,MACD_EMA,REL_VOL,tweets_SentMean,tweets_WeightedSentMean,news_SentMean
NVDA,2019-12-05,210.12040234783498,207.3310842508205,210.74985394723504,208.56173706054688,4628444,210.86200000000008,174.71414999999996,209.6543729399377,3.07825952783881,4.444077361382832,-0.6944215915328112,0.0,0.0,0.0
NVDA,2019-12-06,211.33936126227044,210.93969372413227,213.3076800560475,211.98880004882812,5810457,211.05350000000013,174.97904999999992,209.89395646946738,2.9382942442187527,4.142920737950016,-0.4604992971682778,0.0,0.0,0.0
NVDA,2019-12-09,211.0695875797469,210.71988038959572,214.18691814843606,211.98880004882812,5378320,211.27300000000008,175.24644999999992,210.1107225199943,2.7951499992831828,3.873366590216649,-0.541268333472225,0.0,0.0,0.0
NVDA,2019-12-10,213.1977475861307,211.07954800475167,215.87545116167277,213.79722595214844,6417228,211.56300000000007,175.53084999999996,210.4792251371377,2.7955338529742733,3.6578000427681743,-0.3664015295885632,0.0,0.0,0.0
NVDA,2019-12-11,214.21688168998998,214.11697624425935,217.37418649361254,217.1543731689453,5850247,211.94950000000009,175.84049999999993,211.13263226693408,3.0320108454333763,3.5326422033012146,-0.4521526581896644,0.0,0.0,0.0
NVDA,2019-12-12,215.99537043971142,215.63569252316978,224.6080191465027,223.87864685058594,10152084,212.72450000000006,176.1895499999999,212.3647625272261,3.7195981090929986,3.5700333844595717,0.0850407808707804,0.296,87585.92639999997,0.0
NVDA,2019-12-13,223.99854746725808,221.63057629114266,228.78445016937386,223.79872131347656,11374183,213.43450000000013,176.52724999999992,213.4719280008236,4.20953573037508,3.6979338536426742,0.2084122077582845,0.0,0.0,0.0
NVDA,2019-12-16,225.7070774024825,224.57805277908952,227.86942902505626,224.9577178955078,8032684,214.4825000000001,176.86909999999992,214.5841253340785,4.637953687443741,3.8859378204028867,-0.0349329310386554,0.0,0.0,0.0
NVDA,2019-12-17,225.70704322985037,225.32737817091436,229.0042276104885,228.09500122070312,8081598,215.2830000000001,177.22794999999994,215.8894467308329,5.171238939421187,4.142998044206547,0.0097507000433329,0.0,0.0,0.0
NVDA,2019-12-18,229.4938343002399,229.15412833828597,231.74191267407883,229.31398010253906,8606969,216.35900000000007,177.61524999999997,217.18664228027737,5.627445459467139,4.439887527258666,0.0839006140832849,0.0,0.0,0.0
NVDA,2019-12-19,230.70279281301308,230.5029666729819,235.79844323547235,235.2589111328125,11327674,217.57300000000006,178.04624999999993,218.9269620631081,6.395385662244253,4.8309871542557845,0.3617268150296616,0.0,0.0,0.0
NVDA,2019-12-20,237.92665701725747,237.152309670468,240.1847216326488,239.16558837890625,15084607,219.03250000000008,178.48989999999995,220.87391805709782,7.236075158297638,5.312004755064155,0.5994504628898111,0.0,0.0,0.0
NVDA,2019-12-23,240.31461889143708,238.18643286716718,241.6035106236123,238.61607360839844,8884815,220.4290000000001,178.8782999999999,222.58306871832661,7.768397981036855,5.803283400258696,0.0504996468419175,0.0,0.0,0.0
NVDA,2019-12-24,237.9965897300683,236.61777852692703,239.10564247249707,238.41622924804688,3471597,221.29950000000008,179.25879999999995,224.11039550705743,8.080976853769501,6.258822090960858,-0.8331593460798039,0.0,0.0,0.0
NVDA,2019-12-26,238.55607709513725,237.79673167573768,240.11475755457377,238.9857177734375,4580451,222.40900000000005,179.61164999999997,225.54654831590912,8.279254012135283,6.662908475195741,-0.5237760633410425,0.0,0.0,0.0
NVDA,2019-12-27,239.59521507333793,235.60861702449594,240.13474720796106,236.66770935058594,6370251,223.34050000000008,179.9682,226.62497228582248,8.15517766598731,6.9613623133540585,-0.2001191615252136,0.0,0.0,0.0
NVDA,2019-12-30,235.7884921420251,230.86269397226224,235.99830428407793,232.1216278076172,6456178,224.11950000000007,180.28075,227.16735587764896,7.602067392897112,7.089503329262669,-0.2052916541259423,0.9538,78377.94271999999,0.0
NVDA,2019-12-31,230.70279347766748,229.93346207404323,235.47372453060154,235.0990447998047,5780283,225.42200000000008,180.61250000000004,227.941893413111,7.319806439417362,7.135563951293608,-0.2931252384953262,0.0,0.0,0.0
NVDA,2020-01-02,238.54612605104123,236.51786073296955,239.70513916015625,239.70513916015625,5941969,227.03450000000007,180.93350000000007,229.08171308805282,7.382994507894324,7.185050062613751,-0.2266465015069979,0.0,0.0,0.0
NVDA,2020-01-03,234.89920495211268,233.90005906162432,237.62686896433408,235.86837768554688,5144308,228.36700000000005,181.24185000000008,229.747264222524,7.042039353477179,7.156447920786436,-0.3593527936940551,0.0,0.0,0.0
NVDA,2020-01-06,232.1216167037738,231.07251030641658,237.06738658187655,236.85755920410156,6572812,229.78300000000007,181.50745000000003,230.44371524895024,6.773632444991051,7.07988482562736,-0.1274090277599642,0.0,0.0,0.0
NVDA,2020-01-07,237.9965793076098,236.1881274477467,241.56353792286032,239.72509765625,7736594,231.17100000000008,181.81960000000004,231.3471709395264,6.715095608484943,7.006926982198878,0.0521796624021429,0.0,0.0,0.0
NVDA,2020-01-08,239.55524748571483,237.945630787762,241.83329922226514,240.1747283935547,6931017,232.58150000000006,182.1526,232.2074403738572,6.6286055444589635,6.9312626946508935,-0.0989676769999781,-0.4215,-28041.551999999992,0.0
NVDA,2020-01-09,243.64174719567373,240.64929469369454,245.71966769616665,242.8124542236328,6386053,234.0335000000001,182.48335,233.23720795729943,6.6959013000572725,6.884190415732169,-0.1806541148169469,0.0,0.0,0.0
NVDA,2020-01-10,247.11879806832962,243.54185332639344,248.33775748720348,244.1113739013672,7911560,235.38250000000008,182.82245,234.29271196136608,6.776023031080938,6.862556938801924,0.0201726497121262,0.0,0.0,0.0
NVDA,2020-01-13,247.44846830371017,246.53924190861187,252.77231678322187,251.7647705078125,8008451,236.77800000000008,183.1961,235.97721558409316,7.372630962440468,6.964571743529634,0.0138242338247566,0.1779,2497.716,0.0
NVDA,2020-01-14,250.04626789536854,246.53927098802387,251.06540106552941,247.06881713867188,8989483,237.94250000000008,183.5347,237.053671242751,7.381111467494861,7.047879688322679,0.1793298396678597,0.0,0.0,0.0
NVDA,2020-01-15,247.57838062115036,244.32117014976424,248.47672166884095,245.36029052734375,6577636,238.96350000000007,183.85115,237.86475017201283,7.167230251027603,7.071749800863666,-0.1233202493368061,0.0,0.0,0.0
NVDA,2020-01-16,247.5084491004708,246.56424880960458,248.9572077557725,248.7174072265625,7104791,239.99550000000008,184.1808,238.918583488964,7.186015847800803,7.094603010251093,-0.0396409344022432,0.0,0.0,0.0
NVDA,2020-01-17,249.48679348902238,247.15878110312764,249.78654038663845,249.06715393066406,6344764,240.98400000000007,184.4841,239.9053850614436,7.1467622173775265,7.105034851676379,-0.1373605687743004,0.0,0.0,0.0
NVDA,2020-01-21,247.59337701175076,246.3597359582542,249.077109490307,247.728271484375,5447925,241.6080000000001,184.7825,240.6705864841633,6.9276687779589565,7.069561636932896,-0.2711464241216749,0.4404,5091.706620000001,0.0
NVDA,2020-01-22,249.54671066699305,248.7873651613993,253.37344184816348,249.8364715576172,5980967,242.14500000000007,185.0783,241.5695782475763,6.850171994620098,7.0256837084703365,-0.0868250024948904,0.0,0.0,0.0
NVDA,2020-01-23,251.50501720711318,247.93805888376596,252.98374892932864,252.64404296875,6112861,242.84700000000007,185.38365,242.6448565097119,6.930763722834714,7.0066997113432095,-0.0435374148404767,0.0,0.0,0.0
NVDA,2020-01-24,257.28010755350886,248.0879669541469,259.27839965101185,250.26609802246094,9337839,243.44000000000003,185.68975000000003,243.3910606516441,6.725064778013292,6.950372724677226,0.3352278997071464,0.7964,29541.98016,0.0
NVDA,2020-01-27,238.03654023394918,232.03166322590752,242.043110065865,239.99485778808594,11763354,243.49050000000003,185.93025,243.08715011339228,5.667208741153103,6.693739927972401,0.5137595727340669,0.0,0.0,0.0
NVDA,2020-01-28,242.642602059699,240.50871437670583,249.05711728218324,247.7582244873047,7774401,244.0455000000001,186.2124,243.5521834359264,5.393649638300757,6.433721870038072,0.0896798832421883,0.0,0.0,0.0
NVDA,2020-01-29,247.17874861562478,243.73169768188396,248.62750738536982,245.330322265625,6486279,244.70650000000006,186.49005,243.74149929917144,4.9240104592762455,6.131779587885708,-0.09167923887669802,0.0,0.0,0.0
NVDA,2020-01-30,241.4036721342393,239.1955527069758,246.13962978953367,245.60008239746094,7262590,245.23200000000008,186.7956,243.9384993659169,4.521483917769558,5.809720453862479,0.0109967270674599,-0.5267,-10574.66124,0.0
NVDA,2020-01-31,243.7616579771172,234.54953036772113,244.24124380234747,236.22808837890625,9260493,245.05800000000008,187.0367,243.2234041882106,3.406325129776917,5.329041389045368,0.2311809270170979,0.0,0.0,0.0
NVDA,2020-02-03,235.49870508068523,235.24891858500234,240.90518620080616,240.124755859375,6398205,245.2710000000001,187.3019,242.9478418845715,2.804917815768136,4.824216674389921,-0.1470536635515234,0.0,0.0,0.0
NVDA,2020-02-04,245.81990904287957,243.8116309089178,247.6883073353578,246.91897583007812,6788589,245.7745000000001,187.60605,243.34614265746944,2.8442150162938167,4.428216342770701,-0.0892826077718643,0.0,0.0,0.0
NVDA,2020-02-05,251.77479791970916,247.19870755759766,252.18443617974006,250.54583740234375,5205502,246.3160000000001,187.9175,244.05222430913904,3.1321633640983184,4.169005747036223,-0.3359421349038557,0.0,0.0,0.0
NVDA,2020-02-06,251.92464941597663,248.66743923424943,254.03284789823672,254.02784729003906,5457051,247.0095000000001,188.2354,245.02344104160198,3.6004743105081616,4.055299459730612,-0.2785801536243953,0.0,0.0,0.0
NVDA,2020-02-07,252.42424367344566,250.35801658501367,253.31348299954044,251.37513732910156,4743803,247.43800000000007,188.5375,245.6488276090685,3.7141598176895614,3.987071531322401,-0.407195736160706,0.46055,125593.337376,0.0
NVDA,2020-02-10,252.28436262221624,252.0845364732512,262.7753955233381,262.74542236328125,13240194,248.37050000000008,188.9178,247.29846307487145,4.668709319695608,4.123399088997043,0.5825259289308101,-0.02009999999999999,-14853.629951999998,0.0
NVDA,2020-02-11,267.09167340060816,264.6037795235338,272.26724153643903,267.66119384765625,15963922,249.16600000000014,189.3668,249.25956182964558,5.755849706512977,4.4498892125002305,0.7154771676257851,0.0,0.0,0.0
NVDA,2020-02-12,269.7794128942105,268.218125351314,272.5670081943177,272.3072509765625,9366118,250.42900000000014,189.83285,251.4767464172984,6.912944314913888,4.942500232982962,0.1798349173058827,0.0,0.0,0.0
NVDA,2020-02-13,269.9792160681681,268.88014943522046,273.24644280845405,270.5487365722656,13200384,251.68950000000012,190.28175,253.31515152041283,7.600321067194727,5.474064399825315,0.4815327315082007,-0.14886666666666667,-1269.487296,0.0
NVDA,2020-02-14,287.0146729734575,285.7557393296159,294.71807964643256,289.5425109863281,26048093,253.73250000000016,190.82835,256.7889466137068,9.568717997703146,6.292995119400882,1.0513588269557759,0.3785,423333.108156,0.0
NVDA,2020-02-18,285.39952992178894,284.6166908034404,297.05606964583717,296.31671142578125,15547025,256.0970000000001,191.39525,260.57761836478227,11.542718806532266,7.3429398568271615,0.4859734111205465,0.0,0.0,0.0
NVDA,2020-02-19,301.23253312781327,301.2281423492693,315.1406595725748,314.4312744140625,17358281,259.4350000000002,192.0537,265.7321309014697,14.404027488019096,8.75515738306555,0.5351391530897581,0.3627,7839.177010000002,0.0
NVDA,2020-02-20,312.4979325463159,296.09694140993776,316.04988947681744,308.4364013671875,20251259,262.3645000000002,192.69795,269.8243089108535,16.003012608978622,10.204728428248165,0.6214458683380764,0.0,0.0,0.0
NVDA,2020-02-21,303.93016790795616,290.4117262504982,304.93931493840205,293.8188171386719,19232331,264.4250000000002,193.30274999999997,272.1334223479151,15.906342688260507,11.345051280250635,0.5112688083071579,0.0,0.0,0.0
NVDA,2020-02-24,269.9592732291145,267.77114094401924,281.63160911061436,273.046630859375,21422873,265.56500000000017,193.79954999999995,272.2426202195422,13.990873745381574,11.874215773276825,0.5680738865147712,0.0,0.0,0.0
NVDA,2020-02-25,276.06757188212254,257.73972887027713,278.55195997175974,261.82623291015625,26387442,266.6575000000002,194.25885,271.2718944843477,11.4348696021529,11.786346539052042,0.7180092597999582,0.0,0.0,0.0
NVDA,2020-02-26,261.8361649495704,261.77621863653184,275.2147428203938,267.42138671875,18741536,267.6415000000002,194.753,270.9269521525051,9.748713995895118,11.378820030420654,0.3341378071662851,0.0,0.0,0.0
NVDA,2020-02-27,254.72034864768875,248.71458979006542,266.81182705932935,252.42198181152344,22660373,267.9945000000002,195.22375,269.1815281379808,7.115985654856787,10.526253155307883,0.4654899814677971,0.0,0.0,0.0
NVDA,2020-02-28,242.28412601529732,241.6195861506532,272.2679689232701,269.8796691894531,28366882,269.2075000000001,195.76389999999995,269.26614450579206,6.3658311351844645,9.6941687512832,0.618545507958031,0.0,0.0,0.0
NVDA,2020-03-02,276.7048384270631,260.81605063690256,277.3943545638348,276.23516845703125,22268639,271.2075000000001,196.34814999999998,269.9484164576214,6.212908578345151,8.99791671669559,0.3348230186834467,0.0,0.0,0.0
NVDA,2020-03-03,278.47012213296586,262.2751527145721,280.87193175474204,265.70263671875,16319828,272.4855000000002,196.87665,269.56190060451456,5.1814973605553964,8.234632845467551,-0.0066372016440255,0.0,0.0,0.0
NVDA,2020-03-04,270.0096252727517,267.0117391172263,284.6892769206604,284.3095397949219,14935184,274.3545000000002,197.51655,270.9855291183703,5.799719370998673,7.747650150573777,-0.1197899381840089,0.0,0.0,0.0
NVDA,2020-03-05,276.3051722541858,271.30869535989666,283.00046349096306,273.0974426269531,13508187,275.48100000000017,198.12425,271.2050025356684,5.322944941904439,7.262709108839908,-0.2445724421967049,-0.1027,-412.385688,0.0
NVDA,2020-03-06,265.89251944083105,257.81822563758664,268.2009199825816,265.8525695800781,12885307,276.0705000000001,198.67915,270.71309753227143,4.3103958029627165,6.6722464476644685,-0.3130821882666129,0.0,0.0,0.0
NVDA,2020-03-09,239.7309245799785,238.01213552867168,259.2171819715761,245.26702880859375,15353960,275.7630000000001,199.14535,268.3061358625312,1.824661910025896,5.702729540136755,-0.1674564050463463,-0.1027,-49.345296,0.0
NVDA,2020-03-10,256.35924750471185,245.81667810642847,260.8960266113281,260.8960266113281,14516218,275.66850000000005,199.71415,267.61793244705206,1.103991060459748,4.782981844201354,-0.2270718149615018,0.0,0.0,0.0
NVDA,2020-03-11,255.2749949968333,242.39907992494093,256.41919243993965,246.29632568359375,12551693,274.59750000000014,200.22075,265.6038436425709,-0.6386882782084626,3.6986478197193904,-0.3630729658187978,0.0,0.0,0.0
NVDA,2020-03-12,225.30113923423568,215.64794236885,235.95262509209428,216.15757751464844,20413535,271.7860000000002,200.58565,260.909191867088,-4.402682765447537,2.0783817026860048,0.0931198366712337,0.0,0.0,0.0
NVDA,2020-03-13,230.3375632377473,219.45523819188102,240.85015390746247,240.67027282714844,15870943,270.28900000000016,201.08815,258.99784026069864,-5.3446991555585734,0.5937655310370888,-0.1657422412046651,0.07482,286.0147004,0.0
NVDA,2020-03-16,212.2603081663876,193.86327891497888,225.9406626078571,196.26158142089844,18174303,265.61950000000013,201.3746,253.03614118825118,-9.566909157433996,-1.4383694066571293,-0.0089825476293186,0.4939,316.412096,0.0
NVDA,2020-03-17,200.76842560285667,190.8654053614834,220.7043641080221,217.1168975830078,20840799,261.6545000000002,201.78365,249.62984202746532,-11.101040536026659,-3.370903632531036,0.1135908455106666,0.0,0.0,0.0
NVDA,2020-03-18,199.95399247978153,180.55336727506727,209.7920558398783,202.6770782470703,21856657,256.06050000000016,202.12885,245.17176183437337,-13.329194288074744,-5.362561763639778,0.14357712766227898,0.0,0.0,0.0
NVDA,2020-03-19,201.81768029156294,193.2537124723998,216.57726051327649,212.81991577148438,19137847,251.2740000000002,202.4787,242.10492737395683,-14.113312534971927,-7.112711917906211,0.0196337868721499,0.0,0.0,0.0
NVDA,2020-03-20,218.84567390525325,204.98545277062553,230.15770418598865,205.60501098632812,20115854,246.85800000000026,202.80105,238.6425533383419,-15.142769138267765,-8.718723361978522,0.0671228387620646,0.0,0.0,0.0
NVDA,2020-03-23,205.56505333564468,198.380117323237,216.3274532858777,212.54013061523438,16096866,243.82850000000028,203.1456,236.1708815918332,-15.223138053804204,-10.01960630034366,-0.1415022272342133,0.07470000000000002,-785063.9921040002,0.0
NVDA,2020-03-24,228.838622777592,227.8892952960258,252.48195313981861,249.00439453125,27541095,243.18500000000026,203.66400000000002,237.40984524975377,-12.201738907243795,-10.456032821723687,0.3924466155243116,0.0,0.0,0.0
NVDA,2020-03-25,253.62114265417327,243.4882892231558,261.63549499150594,245.4468994140625,19835767,242.08350000000027,204.14995,238.19176474977718,-9.97948329204985,-10.36072291578892,0.0613171298031434,0.0,0.0,0.0
NVDA,2020-03-26,253.76099324312656,249.82376821635165,262.0351552266095,257.05865478515625,17439692,242.31550000000018,204.68240000000003,240.0058823926556,-7.197721960578178,-9.728122724746774,-0.0533300872922323,0.0,0.0,0.0
NVDA,2020-03-27,249.82383835500437,248.5047611694322,262.9323013069518,252.55191040039062,15970744,241.4485000000002,205.21505000000005,241.2177031171646,-5.296026080244843,-8.841703395846388,-0.1070452457031373,0.0,0.0,0.0
NVDA,2020-03-30,255.18007484075133,253.41131770715378,265.77259696874097,265.4028625488281,15056253,240.9065000000002,205.8017,243.53887424886327,-2.719870891035044,-7.617336894884119,-0.1455139977908039,0.38885,7290.47088,0.0
NVDA,2020-03-31,267.01171476319047,257.56836203617996,275.2058263883748,263.41424560546875,23749014,240.7920000000002,206.3965,245.44945765373345,-0.8292664448901519,-6.2597228048853255,0.2891275668184891,0.0,0.0,0.0
NVDA,2020-04-01,255.46984946929206,241.10998020620565,261.3457109915069,242.8987274169922,16422828,238.72000000000014,206.8867,245.22284263909214,-0.9762941130685192,-5.203037066521965,-0.0839144652821086,0.0,0.0,0.0
NVDA,2020-04-02,244.0678812032999,242.13923341136675,255.81958803957502,255.2899627685547,16894113,237.82900000000012,207.39965000000004,246.1987623877501,-0.0911870825750043,-4.180667069732573,-0.0650557791049633,0.0,0.0,0.0
NVDA,2020-04-03,253.7810657094948,238.2220290604809,255.4498871925772,243.73814392089844,16580346,236.72250000000014,207.85360000000003,245.9807850174882,-0.3188532315322163,-3.4083043020925015,-0.0939979170980865,0.0,0.0,0.0
NVDA,2020-04-06,255.06010268391498,252.75171805093234,269.6897832482973,268.2108154296875,18197062,237.87050000000016,208.42510000000004,248.11594834915599,1.4600277427210244,-2.4346378931297963,-0.0087300027797627,0.0,0.0,0.0
NVDA,2020-04-07,277.1045555300841,257.11865089766343,278.0538981985522,258.8474426269531,19613047,237.76800000000014,208.96145000000004,249.15538183971248,2.0896350274753672,-1.5297833090087634,0.0524175256356438,0.0,0.0,0.0
NVDA,2020-04-08,263.22438783094947,260.41637037950863,267.7611971903893,266.76190185546875,13561113,238.7920000000001,209.5329,250.85010737878747,3.1908984553886337,-0.5856469561292837,-0.3192792771526513,0.0,0.0,0.0
NVDA,2020-04-09,271.8083196751848,260.23649360140274,272.7276847629462,262.76470947265625,13156195,241.12400000000008,210.09025,252.00247810461718,3.6982598481367006,0.2711344047239134,-0.32995712239363695,0.0,0.0,0.0
NVDA,2020-04-13,260.36641566739144,256.8189290405538,270.00964109632037,269.6598815917969,9960182,242.57450000000009,210.64319999999995,253.7022420946537,4.6040471518779205,1.1377169541547152,-0.5919722414208979,0.18575,3442.574015999999,0.0
NVDA,2020-04-14,274.8062034457832,273.6962989076074,285.11893810869674,283.7499084472656,13273667,246.95200000000008,211.24679999999992,256.5829809427819,6.386028120314762,2.1873791873867248,-0.2910817579266072,0.0,0.0,0.0
NVDA,2020-04-15,277.00467079089753,275.185946016435,283.96686316086704,280.64208984375,9153721,250.13050000000013,211.82984999999994,258.8931732339455,7.461300638374213,3.2421634775842225,-0.6292442745847212,0.0,0.0,0.0
NVDA,2020-04-16,286.8777139366387,286.3480885872394,298.7893286857974,294.49237060546875,18640510,254.72450000000006,212.47249999999988,262.30334721166497,9.324362575447877,4.458603297156954,0.0909600439747425,0.0,0.0,0.0
NVDA,2020-04-17,297.7899726289736,286.7377700442416,298.64935187160154,292.1139831542969,13478049,258.69200000000006,213.12294999999986,265.16207604864934,10.48790839423265,5.664464316572094,-0.2165478783321962,0.0,0.0,0.0
NVDA,2020-04-20,287.0375553030782,285.0689424582118,293.2931532712867,286.8476867675781,11234705,262.75700000000006,213.74444999999992,267.2466402344922,10.859599182235172,6.703491289704711,-0.3717124803952871,0.71825,29585.487119999998,0.0
NVDA,2020-04-21,282.111067127164,266.92176564597395,284.5693251432364,269.3200988769531,18378996,265.59800000000007,214.29084999999992,267.46219830739767,9.627851518337023,7.288363335431174,0.1135092585886592,0.0,0.0,0.0
NVDA,2020-04-22,277.03466662799696,275.20593902161454,287.6671535154471,285.9483642578125,12118228,267.44650000000007,214.93554999999992,269.24198894478843,9.880495354105276,7.806789739165995,-0.2548467378138443,0.0,0.0,0.0
NVDA,2020-04-23,287.63719410030166,282.8006078586441,292.9309775205624,283.8099060058594,10603988,269.3660000000001,215.56904999999992,270.6484661881419,9.795125192908358,8.204456829914466,-0.3583613630104814,0.0,0.0,0.0
NVDA,2020-04-24,283.4001561421313,280.4022702107888,289.4658859956053,289.38592529296875,8816137,270.98350000000016,216.21669999999992,272.45242178927134,10.06174258578352,8.575913981088279,-0.5141808642765928,0.0,0.0,0.0
NVDA,2020-04-27,294.7821124570335,293.79281986317625,303.28612526691836,296.8706359863281,11984699,273.20100000000014,216.8706999999999,274.7979054283884,10.753460000876203,9.011423185045864,-0.1935232140195161,0.05100000000000001,-94.84967825000001,0.0
NVDA,2020-04-28,302.786474980738,290.93484739683436,303.98564153552627,291.1546630859375,11072603,274.48950000000013,217.48944999999992,276.37524776854184,10.716560995597037,9.352450747156098,-0.2588899563059307,0.0,0.0,0.0
NVDA,2020-04-29,296.56085282350193,293.54299202029625,300.36816544627516,298.2496643066406,9479047,276.23250000000013,218.1454,278.47855750487116,11.131907233676374,9.708342044460153,-0.3632600243616048,0.0,0.0,0.0
NVDA,2020-04-30,296.08384274930955,291.5144631627169,298.24970458145424,292.0740661621094,9397943,278.6930000000001,218.77139999999991,279.79298059964543,10.837470158283509,9.934167667224825,-0.3457470394548093,0.0,0.0,0.0
NVDA,2020-05-01,284.14965059500537,280.6453161009427,288.69643242666444,282.58074951171875,8552445,280.0585000000001,219.3367499999999,280.0774586377743,9.725447148693263,9.892423563518513,-0.4081093236682492,0.0,0.0,0.0
NVDA,2020-05-04,280.6820757938052,280.6820757938052,291.63434401801425,291.0797424316406,7938880,282.4275000000001,219.9423,281.145319719891,9.422233142333994,9.79838547928161,-0.4483858178055676,0.5473,1281.9626820000003,0.0
NVDA,2020-05-05,295.2618120341244,291.084764595665,300.05841773906366,293.53302001953125,9222391,283.6945000000001,220.56879999999992,282.34481307990137,9.272738030316534,9.693255989488597,-0.2617567787735314,0.0,0.0,0.0
NVDA,2020-05-06,296.720729392618,295.2018116007803,301.7871635972311,297.58013916015625,8086639,285.6325000000001,221.20114999999993,283.81578326276787,9.373016925114086,9.629208176613696,-0.3438831065949968,0.0,0.0,0.0
NVDA,2020-05-07,303.16621113804274,301.1106538874022,307.19336995255424,304.6551513671875,9343263,287.5285000000001,221.84719999999993,285.82094676155185,9.909554327874387,9.685277406865834,-0.1807772566780138,0.0,0.0,0.0
NVDA,2020-05-08,307.533132421875,306.1741054349899,312.529608984375,312.27978515625,8497678,290.00600000000014,222.51639999999992,288.3618089747375,10.82564996447718,9.913351918388104,-0.2546133847279381,-0.6249,-867686.148,0.0
NVDA,2020-05-11,312.07993406709704,310.9307504826573,324.27134986603744,322.3926696777344,11726504,292.6445000000001,223.26259999999994,291.6244938342863,12.227312928032289,10.376144120316942,0.0594207302490311,0.4215,39663.21744,0.0
NVDA,2020-05-12,324.71101377421326,311.4903261169919,326.66962400251833,311.88006591796875,12326482,294.05200000000013,223.94774999999993,293.5745420405447,12.346937039899954,10.770302704233544,0.1136142213136443,0.0,0.0,0.0
NVDA,2020-05-13,316.4768370995166,303.57593097875315,322.9123013401592,310.980712890625,15646252,295.5700000000001,224.62964999999988,295.25315708430236,12.228158927660616,11.06187394891896,0.3230181345508474,0.0,0.0,0.0
NVDA,2020-05-14,313.4439833218541,307.2833189732937,321.2134985397689,320.99365234375,15057809,296.89600000000013,225.35849999999994,297.72618974294016,12.795063153938544,11.408511789922876,0.3006243372861243,0.0,0.0,0.0
NVDA,2020-05-15,315.3676455381163,314.7380845289727,339.78042591796617,339.3907165527344,24691543,299.2615000000002,226.21304999999992,301.7170288150412,14.562010189866328,12.039211469911567,0.7461191097914789,0.0,0.0,0.0
NVDA,2020-05-18,350.1730814422754,346.9754156898968,356.4086745157613,349.76336669921875,19410086,302.4095000000001,227.13849999999994,306.3163594040849,16.60845575716172,12.9530603273616,0.471135483498383,0.16463333333333333,20700.652896,0.0
NVDA,2020-05-19,351.3622157495842,350.2630152852999,363.24385184132626,351.9718017578125,17933049,306.5450000000002,228.0936499999999,310.688134698934,18.19882244655668,14.002212751200616,0.3938297566656452,0.0,0.0,0.5267
NVDA,2020-05-20,359.3866457440362,355.29950034107867,361.4651669512214,358.5472106933594,14688405,310.1775000000002,229.13369999999992,315.2702171085593,19.762342531449466,15.154238707250387,0.1836741781836628,0.0,0.0,0.0
NVDA,2020-05-21,361.8048975107221,349.25374946878327,361.8410658569357,350.7626953125,19026741,313.5275000000002,230.12699999999992,318.6740059553632,20.14068627281614,16.151528220363538,0.3337705959874348,0.2553,698.8275840000001,0.0
NVDA,2020-05-22,352.76125033616086,348.2843963282359,363.4636946642731,360.7955627441406,25969125,317.1005000000002,231.16279999999998,322.7098149119953,21.0084976226297,17.122922100816773,0.6595027946012499,0.5994,7645921.081344001,0.0
NVDA,2020-05-26,366.01185531256925,346.6355365338221,367.0111505491192,348.4642333984375,19269476,319.6820000000002,232.11505,325.1860230156148,20.46460625712604,17.79125893207863,0.3343544749082064,0.0,0.0,0.0
NVDA,2020-05-27,344.7568930115545,319.6445961861526,345.06667212790796,340.76971435546875,29397306,322.1645000000002,233.0492,326.69306844269914,19.19102064304621,18.071211274272144,0.6924213129024509,0.0,0.0,0.0
NVDA,2020-05-28,336.2528397206887,334.933793203765,350.1730453496276,339.2407531738281,18403204,324.2155000000002,233.98935,327.91087144815634,17.852444784231125,18.027457976263946,0.1941590341060372,0.0,0.0,0.0
NVDA,2020-05-29,341.9388873483599,339.16084739929937,354.76983642578125,354.76983642578125,18647994,327.3525000000002,234.9842,330.4926932149986,17.839914469954525,17.989949275002058,0.1773121444969061,0.0,0.0,0.0
NVDA,2020-06-01,353.08102613822615,347.3350776553635,353.3808330523684,352.0018005371094,9762775,330.8260000000002,235.99509999999995,332.564817670713,17.405824742587356,17.873124368519118,-0.4737170469065636,0.0,0.0,0.0
NVDA,2020-06-02,351.60207472170595,346.0759726603712,353.24090323646567,352.7612609863281,9783014,333.9120000000002,237.0163,334.5119778925498,16.92799575684279,17.684098646183852,-0.4775099602045389,0.0,0.0,0.0
NVDA,2020-06-03,352.64133535117065,347.75476666423936,354.40007435329267,350.5328063964844,9135972,336.7640000000003,237.9724,336.06131333135465,16.18282494742084,17.38384390643125,-0.5456639661836916,0.0,0.0,0.0
NVDA,2020-06-04,348.9137515609772,346.8949558611329,357.5186810405763,350.4528503417969,10606960,339.4075000000002,238.8718,337.45166444265413,15.40500935659253,16.988076996463505,-0.4043340694400106,0.0,0.0,0.0
NVDA,2020-06-05,351.5722095887492,348.1134688909159,359.66743118570525,356.5892333984375,12043651,342.00400000000025,239.81645,339.29436306716326,15.109854584785808,16.612432514127967,-0.2857667571487335,0.0,0.0,0.0
NVDA,2020-06-08,354.88025094520117,347.2247719120385,355.37495367751075,351.9919738769531,9693431,343.98900000000015,240.7213,340.523471346481,14.339464326706036,16.15783887664358,-0.5065793329020992,0.3612,1200.3831840000003,0.0
