Stock,Date,MAVG_20,MAVG_200,EMA,MACD,MACD_EMA,REL_VOL
BABA,2019-05-20,181.49450000000027,164.77564999999967,178.31078596241716,-4.013047545718365,-1.687186062064056,0.6002787357600972
BABA,2019-05-21,180.30150000000023,164.67979999999966,176.89356825171078,-4.665280460163928,-2.2828049416840304,0.1541425817432112
BABA,2019-05-22,178.95950000000025,164.5697499999997,175.1732284182145,-5.4900751314790455,-2.924258979643034,0.2709723843026439
BABA,2019-05-23,177.36550000000025,164.45664999999968,173.34720666409885,-6.29947180978553,-3.599301545671534,0.2700336141000493
BABA,2019-05-24,175.76100000000025,164.3320499999997,171.5998536484704,-6.941597733703162,-4.26776078327786,0.0168126882012056
BABA,2019-05-28,174.15450000000024,164.2184999999997,170.0008199676637,-7.380738013311486,-4.890356229284586,0.5341164497657721
BABA,2019-05-29,172.50000000000023,164.0949499999997,168.33217044693382,-7.826551759291362,-5.477595335285941,0.2518203633922032
BABA,2019-05-30,170.58800000000025,163.9502499999997,166.6881542138925,-8.199123192645317,-6.021900906757817,-0.2983975385778176
BABA,2019-05-31,168.53150000000025,163.8081499999997,165.0283300030456,-8.541974051339565,-6.525915535674167,0.1073091232066584
BABA,2019-06-03,166.26650000000024,163.69504999999972,163.5884890503746,-8.661393110985045,-6.953011050736344,0.022900418791887
BABA,2019-06-04,164.56200000000027,163.6166499999997,162.6895853312913,-8.318016099471379,-7.226012060483351,0.0980542351109314
BABA,2019-06-05,163.07300000000026,163.51494999999971,161.6381962521207,-8.153626519516337,-7.411534952289949,-0.0696917441060588
BABA,2019-06-06,161.66850000000028,163.40854999999974,160.67265375191874,-7.943878255796335,-7.518003612991227,-0.4548464026870168
BABA,2019-06-07,160.42800000000028,163.29824999999974,160.05906768030744,-7.471239265636456,-7.508650743520273,-0.3223776768281997
BABA,2019-06-10,159.52050000000025,163.20789999999977,160.0391564726591,-6.567476646387462,-7.320415924093711,0.3590731318486647
BABA,2019-06-11,159.1525000000003,163.13189999999975,160.28780823716775,-5.561195658128327,-6.968571870900635,-0.0865255086256261
BABA,2019-06-12,158.41250000000028,163.07094999999978,160.26420745267558,-4.91762855156469,-6.558383207033447,-0.4436294287807392
BABA,2019-06-13,157.54900000000026,163.00144999999978,160.2704734095636,-4.334234054381653,-6.113553376503089,-0.3301468095968283
BABA,2019-06-14,156.67550000000026,162.88869999999974,160.06376165627182,-4.005657350840608,-5.691974171370593,-0.4780839157649103
BABA,2019-06-17,156.19250000000025,162.79729999999975,160.04911768900786,-3.5581894793958213,-5.26521723297564,-0.3938815300282797
BABA,2019-06-18,156.43550000000025,162.73234999999974,160.56920171862618,-2.720336423655624,-4.756241071111637,0.4003401788796684
BABA,2019-06-19,156.53700000000026,162.68664999999976,161.03499203113796,-2.0368864634755823,-4.212370149584426,-0.1389606357597926
BABA,2019-06-20,157.0080000000003,162.65284999999977,161.72213564722006,-1.2556434865429082,-3.621024816976122,0.0082594231359644
BABA,2019-06-21,157.58550000000028,162.63839999999976,162.2771703474848,-0.6850896614641044,-3.0338377858737187,-0.2925133966817498
BABA,2019-06-24,158.24050000000028,162.65774999999977,162.83172555248623,-0.1863926228813852,-2.464348753275252,-0.2297198928528158
BABA,2019-06-25,158.79000000000028,162.68739999999977,163.11441835701137,0.0229727791180209,-1.9668844467965976,-0.0854744192360855
BABA,2019-06-26,159.61550000000028,162.7204999999998,163.6739975611055,0.4412166379024711,-1.4852642298567835,0.0237853975310731
BABA,2019-06-27,160.60700000000026,162.7931999999998,164.36218826957165,0.9162371353785376,-1.0049639568097195,-0.178706775928591
BABA,2019-06-28,161.61650000000026,162.8531499999998,164.84674176770767,1.1622932272999549,-0.5715125199877845,-0.0779907499416507
BABA,2019-07-01,162.8735000000003,162.9210999999998,165.8184806469736,1.7885503565567262,-0.0994999446788822,0.1807131231024372
BABA,2019-07-02,163.93850000000026,162.9706999999998,166.73576820440468,2.2907341432216413,0.3785468729012226,-0.3927340421216229
BABA,2019-07-03,165.08950000000027,163.0203499999998,167.4914093277947,2.59585552430417,0.8220086031818122,-0.8632912050856663
BABA,2019-07-05,166.17950000000027,163.0923999999998,168.04460843943332,2.6960405889779224,1.1968150003410345,-0.4642113595099655
BABA,2019-07-08,166.89050000000026,163.15139999999977,168.0832171594873,2.3569144648451754,1.4288348932418629,-0.1909335249367247
BABA,2019-07-09,167.33800000000028,163.18224999999978,168.15148219191707,2.0922781628626126,1.561523547166013,-0.1841631746375623
BABA,2019-07-10,167.55200000000028,163.18749999999977,168.03515055459164,1.7119246138692858,1.5916037605066675,-0.1112375839679233
BABA,2019-07-11,167.87750000000028,163.19709999999975,167.89370764463052,1.3641043163517566,1.5461038716756856,-0.2266776726725903
BABA,2019-07-12,168.3145000000003,163.22664999999978,168.00573548799903,1.277075828936546,1.4922982631278578,-0.0263811568671043
BABA,2019-07-15,169.0845000000003,163.2728999999998,168.52899877485626,1.54772785926437,1.5033841823551604,0.1583260706512888
BABA,2019-07-16,169.7985000000003,163.3168499999998,169.0681417486795,1.7971819814953849,1.5621437421832054,-0.0029795480372298
BABA,2019-07-17,170.2640000000003,163.3593499999998,169.61593777261476,2.0223989492661474,1.654194783599794,-0.1835624828735488
BABA,2019-07-18,170.6310000000003,163.3995499999998,169.9191817942705,2.0146641069297004,1.7262886482657755,-0.1311410862189223
BABA,2019-07-19,170.8680000000003,163.45449999999985,170.21164067100662,2.0008016053050994,1.7811912396736402,-0.2361965798218365
BABA,2019-07-22,171.1905000000003,163.52334999999982,170.5724367975774,2.0477093136583733,1.8344948544705872,0.0647985005801184
BABA,2019-07-23,171.6900000000003,163.60194999999985,171.28839519780811,2.3873924548051093,1.945074374537492,0.1789395293067881
BABA,2019-07-24,172.3335000000003,163.71464999999984,171.99140517896925,2.6725870245946624,2.090576904548926,-0.140427236510701
BABA,2019-07-25,172.7485000000003,163.82794999999982,172.49603325716265,2.7554877613290216,2.2235590759049453,-0.1768104645458857
BABA,2019-07-26,173.14050000000026,163.96594999999982,173.0906967564805,2.9047064267325027,2.359788546070457,-0.0835571187417897
BABA,2019-07-29,173.5190000000003,164.1163499999998,173.46491611300615,2.85130559276962,2.4580919554102896,-0.0787819485507433
BABA,2019-07-30,173.47150000000028,164.2953999999998,173.5254002927199,2.5440393485791617,2.475281434044064,-0.0990730732202709
BABA,2019-07-31,173.3545000000003,164.4514499999998,173.4858383600799,2.1953374267936567,2.419292632593983,-0.0778791750633617
BABA,2019-08-01,172.9035000000003,164.5432499999998,172.7395680400723,1.3020201099897406,2.1958381280731345,0.6536433886368508
BABA,2019-08-02,172.28850000000028,164.62744999999978,171.6215139410178,0.2163496183628694,1.7999404261310814,0.4234461894313621
BABA,2019-08-05,171.54950000000028,164.64779999999976,169.91184594663517,-1.2214417881067163,1.195663983283522,0.4537297583240183
BABA,2019-08-06,170.98100000000028,164.69424999999978,168.72309871362228,-2.034053952285376,0.5497203961697421,0.2834073106803704
BABA,2019-08-07,170.59300000000027,164.77999999999977,167.8132797885154,-2.5087323834534345,-0.0619701597548934,-0.0528408909237077
BABA,2019-08-08,170.37650000000025,164.87644999999978,167.28058647532345,-2.6087370530756573,-0.5713235384190464,0.008051980241627
BABA,2019-08-09,169.87900000000025,164.9280499999998,166.50338776338788,-2.904652540066536,-1.0379893387485446,-0.4579423589762639
BABA,2019-08-12,169.16950000000026,164.99134999999976,165.8183032144938,-3.088237009474625,-1.4480388728937608,-0.3031652796869101
BABA,2019-08-13,168.66150000000025,165.11344999999974,165.64798862263723,-2.820353194800361,-1.7225017372750813,0.2240487329431875
BABA,2019-08-14,168.02350000000024,165.20074999999974,165.30627542048128,-2.7354829332201973,-1.9250979764641043,0.0975506857432312
BABA,2019-08-15,167.73200000000023,165.32124999999974,165.46472538043545,-2.246134632173437,-1.9893053076059712,0.6019627030804167
BABA,2019-08-16,167.81250000000023,165.52734999999976,166.33475153467967,-1.228484144092107,-1.837141074903199,0.2347773970632831
BABA,2019-08-19,168.02650000000023,165.73709999999974,167.47239424566257,-0.1236185577709534,-1.4944365714767496,-0.2420306066919262
BABA,2019-08-20,167.98250000000024,165.91174999999973,168.3997852698852,0.658069506244459,-1.063935355932508,-0.65325474644677
BABA,2019-08-21,167.81100000000023,166.03169999999972,169.0512342918009,1.1058528098891145,-0.6299777227681833,-0.6148993342533312
BABA,2019-08-22,167.54200000000023,166.15329999999977,169.32349769258178,1.1784368476746463,-0.2682948086796172,-0.5229187830928042
BABA,2019-08-23,166.83200000000025,166.25279999999978,168.86792648376448,0.6339549758806982,-0.0878448517675541,0.053872049422238
BABA,2019-08-26,166.27600000000024,166.34509999999975,168.58526681864404,0.3086320851489006,-0.0085494643842631,-0.8125069001277855
BABA,2019-08-27,165.88100000000026,166.41359999999975,168.35809855020176,0.0741639276223224,0.0079932140170539,-0.4177829193798692
BABA,2019-08-28,165.59950000000023,166.5060499999998,168.27447011684922,-0.0082731066520693,0.0047399498832293,-0.700678121281195
BABA,2019-08-29,165.95750000000024,166.64584999999977,168.70642534381594,0.3524189389352727,0.074275747693638,-0.4468451985996414
BABA,2019-08-30,166.65900000000025,166.80689999999976,169.30867054916678,0.8080902687950129,0.221038651913913,-0.5168465635286191
BABA,2019-09-03,167.59600000000023,166.93404999999976,169.60403525876995,0.9468858660493424,0.3662080947409989,-0.6473885995168148
BABA,2019-09-04,168.44100000000023,167.05349999999976,170.05412713888708,1.1980005263932867,0.5325665810714567,-0.7557294165042711
BABA,2019-09-05,169.42950000000025,167.16709999999978,170.90040074470735,1.7488396417465992,0.7758211932064853,-0.2970108153459126
BABA,2019-09-06,170.15300000000025,167.2800499999998,171.45179114997333,1.9809917732428344,1.016855309213755,-0.5559491109765468
BABA,2019-09-09,171.08600000000027,167.4212999999998,172.0544777071187,2.227253508480686,1.2589349490671415,-0.7196235025065149
BABA,2019-09-10,171.8700000000003,167.56634999999977,172.3340512588217,2.172247705507744,1.441597500355262,-0.3567216079663581
BABA,2019-09-11,172.47300000000027,167.69974999999974,172.69176066274343,2.192146319070133,1.5917072640982366,-0.637660099714023
BABA,2019-09-12,173.28200000000027,167.83929999999972,173.22016440914882,2.354264647997184,1.7442187408780263,-0.0251688121897086
BABA,2019-09-13,173.89200000000028,167.9550999999997,173.78681541780134,2.5286392401992828,1.9011028407422776,-0.1901175091914024
BABA,2019-09-16,174.0155000000003,168.0581499999997,174.09949966372503,2.468919741324015,2.014666220858625,0.0024066507660842
BABA,2019-09-17,174.0515000000003,168.15644999999972,174.5662139814655,2.5479552366061,2.1213240240081204,-0.3054468549325377
BABA,2019-09-18,174.1910000000003,168.2750499999997,175.0837174118021,2.66061318605378,2.2291818564172523,-0.0963537187854894
BABA,2019-09-19,174.45200000000028,168.37304999999972,175.59574432496382,2.755252739768622,2.3343960330875264,0.3717113844802359
BABA,2019-09-20,174.98200000000028,168.46689999999973,176.25424486544344,2.961534410174636,2.4598237085049486,0.8043222971558586
BABA,2019-09-23,175.6040000000003,168.56009999999978,176.32336440206788,2.6482618224850114,2.497511331300961,0.2701408500035899
BABA,2019-09-24,175.8865000000003,168.63869999999977,175.8687582685376,1.9394783213323308,2.385904729307235,0.2729842954774101
BABA,2019-09-25,176.4095000000003,168.7566999999998,175.94411462391497,1.7696966230351734,2.262663108052823,0.0693482701780217
BABA,2019-09-26,176.7855000000003,168.8745499999998,175.85419894544688,1.48408763863668,2.1069480141695944,-0.0986655613249606
BABA,2019-09-27,176.4440000000003,168.9452999999998,174.91379904588052,0.5238630766306187,1.790331026661799,1.0104389850022195
BABA,2019-09-30,176.0540000000003,169.0239499999998,174.18200866055858,-0.1347044642758703,1.4053239284742651,0.1899974447586116
BABA,2019-10-01,175.69100000000032,169.09229999999982,173.321817359553,-0.8150670166753002,0.961245739444352,0.1158182468417691
BABA,2019-10-02,175.26300000000032,169.1761499999998,172.6025966586432,-1.2893673979947664,0.5111231119565283,-0.1033216619748363
BABA,2019-10-03,174.7900000000003,169.3036499999998,172.30520650067717,-1.35032219933629,0.1388340496979645,-0.2107190755399803
BABA,2019-10-04,174.4725000000003,169.4512499999998,172.11804397680316,-1.3140865342980703,-0.1517500671012425,-0.3718338651396299
BABA,2019-10-07,173.9995000000003,169.6071499999998,171.7563255028219,-1.431861024261849,-0.4077722585333639,-0.0863693480920856
BABA,2019-10-08,173.34650000000028,169.74124999999978,170.82048497874365,-2.0175605702532664,-0.7297299208773447,0.1707670691570197
BABA,2019-10-09,172.8015000000003,169.9071999999998,170.2842483141014,-2.193392857622598,-1.0224625082263956,-0.2038668551109851
BABA,2019-10-10,172.1930000000003,170.0780999999998,169.88289133180604,-2.2359578365287973,-1.265161573886876,-0.163123349027851
BABA,2019-10-11,171.8815000000003,170.2527999999998,170.1740445383007,-1.6957912777056665,-1.3512875146506342,0.3201370780268182
BABA,2019-10-14,171.5860000000003,170.41634999999985,170.26794505846254,-1.3952529050926046,-1.3600805927390285,-0.5720654944894289
BABA,2019-10-15,171.40050000000028,170.59734999999986,170.74623600527565,-0.8144293606795827,-1.2509503463271394,-0.0298919392931921
BABA,2019-10-16,171.25650000000027,170.79759999999987,171.35326114763038,-0.2041040269010068,-1.041581082441913,-0.2721672818031697
BABA,2019-10-17,171.07600000000028,170.99834999999987,171.87676008595128,0.2548586024343819,-0.7822931454666538,-0.5521361268822897
BABA,2019-10-18,170.4070000000003,171.1909999999999,171.61516388728924,-0.0043001193391205,-0.6266945402411472,0.0815441240922859
BABA,2019-10-21,170.2340000000003,171.35984999999985,171.79657685040456,0.1429037324832052,-0.4727748856962767,-0.3766686165482451
BABA,2019-10-22,170.15100000000027,171.49379999999985,171.614998102747,-0.0329667965162059,-0.3848132678602626,-0.17526936438455
BABA,2019-10-23,169.81400000000028,171.60944999999984,171.4535697120092,-0.1679882446323972,-0.3414482632146896,-0.368789453695595
BABA,2019-10-24,169.6915000000003,171.71259999999987,171.55799164419878,-0.0620593137304581,-0.2855704733178433,-0.5384274941410513
BABA,2019-10-25,170.1080000000003,171.82569999999984,171.8200876780846,0.1620395274460691,-0.1960484731650608,-0.1560163576093773
BABA,2019-10-28,170.68050000000028,171.96249999999986,172.47341266112417,0.6843729269154437,-0.0199641931489598,0.0267077609656974
BABA,2019-10-29,171.26750000000027,172.10059999999987,172.89404002673135,0.9430173518340724,0.1726321158476466,-0.3238392838592694
BABA,2019-10-30,171.8555000000003,172.23384999999988,173.33556002418553,1.185966489854792,0.3752989906490758,-0.0774666227099635
BABA,2019-10-31,172.2150000000003,172.34299999999988,173.65312573616785,1.2941919798726929,0.5590775884937993,0.290823439263037
BABA,2019-11-01,172.52100000000027,172.44544999999988,173.92044709462806,1.3474832671530803,0.7167587242256556,0.8584841218221045
BABA,2019-11-04,173.08950000000027,172.5587999999999,174.46992832371112,1.631543583202955,0.8997156960211157,1.1642758601985577
BABA,2019-11-05,174.09300000000027,172.7080499999999,175.1870780071672,2.0197783768807653,1.1237282321930455,0.5067903606274751
BABA,2019-11-06,175.04150000000027,172.8686999999999,176.04164200648464,2.4732412109374025,1.3936308279419172,0.0250274697811587
BABA,2019-11-07,176.07100000000025,173.02269999999993,177.05291419634324,2.9997634745323296,1.71485735726,0.2961486709281961
BABA,2019-11-08,176.78200000000024,173.16244999999995,178.01549379669152,3.4179816186647543,2.055482209540951,0.2806653559797643
BABA,2019-11-11,177.55950000000024,173.30139999999994,178.84354200653044,3.67079661342757,2.3785450903182745,0.2807435989022778
BABA,2019-11-12,178.14350000000024,173.45184999999998,179.61749038686088,3.847779340225486,2.672391940299717,-0.2703884195586724
BABA,2019-11-13,178.41150000000025,173.53015,179.89011035001698,3.5844150453779378,2.854796561315361,-0.0151858578228994
BABA,2019-11-14,178.70900000000026,173.60170000000002,180.1672426976344,3.3627545289546106,2.956388154843212,-0.2229139751938495
BABA,2019-11-15,179.52700000000027,173.6893,180.67417196452635,3.365353787837193,3.038181281442008,-0.3306664245704509
BABA,2019-11-18,180.0815000000003,173.77885000000003,181.0490127298096,3.2588392039094174,3.0823128659354904,-0.2938987088846178
BABA,2019-11-19,180.8495000000003,173.84595000000002,181.449106755542,3.189303969163604,3.103711086581113,-0.1763723909598944
BABA,2019-11-20,181.4710000000003,173.9001,181.53490611215705,2.867140420924983,3.056396953449888,0.0185277382075699
BABA,2019-11-21,182.08650000000029,173.98960000000002,181.85158172052303,2.7822870378785183,3.0015749703356143,-0.4779330658881304
BABA,2019-11-22,182.7100000000003,174.0867,182.32095488999704,2.837261885487351,2.968712353365962,-0.4519407782134564
BABA,2019-11-25,183.29850000000027,174.20170000000002,183.09514966237828,3.1407634112721894,3.0031225649472075,0.1228023316773717
BABA,2019-11-26,184.18900000000028,174.33165,184.20037350405656,3.681788670376904,3.138855786033147,0.9976796727140088
BABA,2019-11-27,185.35350000000028,174.48875,185.7831950750988,4.551916281693934,3.4214678851653044,0.4890229380031733
BABA,2019-11-29,186.52000000000027,174.64685,187.13717649651795,5.116353398461456,3.760444987824535,-0.0941877467291476
BABA,2019-12-02,187.51250000000027,174.79765,188.0107787349448,5.205911214749875,4.049538233209603,-0.0303730546505825
BABA,2019-12-03,188.27300000000028,174.92125,188.66689504590244,5.104272339024249,4.260485054372532,-0.0122023535606473
BABA,2019-12-04,188.86000000000027,175.0364,189.15004789867365,4.873936782954047,4.383175400088835,-0.2042281822858791
BABA,2019-12-05,189.65200000000027,175.17809999999997,190.1833766702285,5.137304232950839,4.534001166661237,0.1818653994942088
BABA,2019-12-06,190.41350000000028,175.30294999999998,191.29829317782583,5.4358707053648345,4.714375074401956,-0.2608934693763305
BABA,2019-12-09,190.9925000000003,175.38039999999998,192.00702716089003,5.356561010471353,4.842812261615836,-0.2339508849108822
BABA,2019-12-10,191.67950000000027,175.46494999999996,192.81111981223384,5.369790611219003,4.948207931536469,-0.4129563348017513
BABA,2019-12-11,192.56300000000027,175.5652499999999,193.9376798301164,5.65320650227514,5.089207645684204,-0.4111876956379261
BABA,2019-12-12,193.66400000000027,175.67259999999996,194.943615084391,5.799663892677842,5.231298895082932,0.224974927122716
BABA,2019-12-13,194.76950000000028,175.77774999999997,195.89279460016328,5.881023228261995,5.361243761718745,0.0549932842389559
BABA,2019-12-16,195.84350000000023,175.87634999999997,196.9477665430049,6.042076574052885,5.497410324185574,-0.1008988689987808
BABA,2019-12-17,197.02200000000028,175.99224999999998,198.01750306271867,6.195926613358552,5.63711358202017,-0.4932476559770549
BABA,2019-12-18,198.2595000000003,176.1214,199.1586932472217,6.391040728331802,5.787899011282497,-0.3159804464084937
BABA,2019-12-19,199.6485000000003,176.28544999999997,200.20357960462917,6.481445909825538,5.926608390991106,-0.4060663274843413
BABA,2019-12-20,201.0180000000003,176.47154999999998,201.3508577375216,6.647530357892464,6.0707927843713785,0.3337749389973405
BABA,2019-12-23,202.42050000000037,176.64364999999998,202.6345855720433,6.907710135062899,6.238176254509684,-0.4255038147465813
BABA,2019-12-24,203.61100000000036,176.8118,203.74176789851535,6.98736426093646,6.38801385579504,-1.208938185832657
BABA,2019-12-26,204.69500000000036,176.99020000000002,204.9454090510377,7.1392600659834216,6.538263097832717,-0.856222358587541
BABA,2019-12-27,205.4275000000004,177.16575,205.94775104617696,7.104315069185702,6.651473492103315,-0.2631400338987308
BABA,2019-12-30,206.0730000000004,177.32545000000002,206.6108223751125,6.791759130735215,6.679530619829697,-0.5204737936916588
BABA,2019-12-31,206.86250000000035,177.4768,207.13360119653032,6.404864772909491,6.624597450445656,-0.7307381832806565
BABA,2020-01-02,208.1060000000004,177.66494999999998,208.33706774924173,6.640604352699484,6.627798830896423,0.1299101069668837
BABA,2020-01-03,209.2690000000004,177.84355,209.16210891598064,6.528655540823252,6.607970172881789,-0.4597093633882191
BABA,2020-01-06,210.10100000000045,178.01925,209.87428901922056,6.33782777606757,6.553941693518946,-0.0977744006361739
BABA,2020-01-07,210.88800000000043,178.22609999999997,210.6129281602472,6.195067244979015,6.48216680381096,-0.3149583901080439
BABA,2020-01-08,211.85100000000045,178.42225,211.3164588116522,6.042134438627784,6.3941603307743256,-0.0647648881600243
BABA,2020-01-09,212.9175000000004,178.64074999999997,212.3129865438758,6.154997516972202,6.346327768013902,0.0221685375756529
BABA,2020-01-10,213.8770000000004,178.87474999999998,213.4098449682686,6.336813347390546,6.344424883889231,-0.0452944538049099
BABA,2020-01-13,215.1760000000004,179.1385,215.0355740189097,6.937531580938952,6.463046223299176,0.3291074772166201
BABA,2020-01-14,216.2550000000004,179.3587,216.1264717313945,7.010828982369333,6.572602775113207,0.3214188026976511
BABA,2020-01-15,217.1595000000004,179.57954999999998,216.97728394745215,6.874286160329064,6.632939452156379,-0.1302458582525452
BABA,2020-01-16,217.9475000000004,179.79055,217.64039976198052,6.599623993085771,6.626276360342259,0.1046013177389651
BABA,2020-01-17,218.8190000000004,180.0361,218.5727426417919,6.587628004583678,6.618546689190543,-0.0108197824570317
BABA,2020-01-21,219.4255000000004,180.24205,218.9239100092403,6.090735101858826,6.5129843717242,0.238897172406858
BABA,2020-01-22,219.9315000000004,180.42715000000004,219.2521090559793,5.64079638773697,6.338546774926755,-0.1469829674643478
BABA,2020-01-23,220.1465000000004,180.5903,219.2404796220765,4.965536182795546,6.063944656500514,0.4394019886397606
BABA,2020-01-24,220.1210000000004,180.7231,218.7175768009264,3.950725068578748,5.641300738916161,0.3673668174736334
BABA,2020-01-27,219.5755000000004,180.8195,217.45590281988572,2.4501098073709784,5.003062552607125,0.602991597271049
BABA,2020-01-28,219.31350000000035,180.94575,216.76772159894423,1.6262077103293109,4.327691584151562,0.1661538461663487
BABA,2020-01-29,219.2690000000004,181.0613,216.31555763714,1.1049601105350746,3.6831452894282646,-0.0746709582989958
BABA,2020-01-30,219.0930000000004,181.18885,215.57883786217428,0.4095671464736767,3.028429660837347,0.0057144846729568
BABA,2020-01-31,218.43400000000037,181.2929,214.72275806577676,-0.2986702714829619,2.3630096743732856,0.2349665050287969
BABA,2020-02-03,218.23900000000037,181.42064999999997,214.56820967855992,-0.3308372482696882,1.8242402898446908,-0.0361451004251839
BABA,2020-02-04,218.55100000000036,181.60034999999996,215.35980875679232,0.4279018696127252,1.5449726057982978,0.1141544969947286
BABA,2020-02-05,218.68050000000036,181.77454999999995,215.8226841132883,0.8052854876731885,1.397035182173276,-0.0130667695458383
BABA,2020-02-06,218.82550000000032,181.94259999999997,216.30623800726084,1.1460243851544476,1.3468330227695104,-0.3383683399339292
BABA,2020-02-07,218.56300000000036,182.09689999999995,216.327548673236,1.0513209642619472,1.2877306110679978,-0.0926805865130664
BABA,2020-02-10,218.1600000000004,182.23635,216.2744487995945,0.9045154810639532,1.211087585067189,0.1228376516134627
BABA,2020-02-11,217.4965000000004,182.38695,216.3635489139189,0.8940608662386182,1.147682241301475,0.0465988754945431
BABA,2020-02-12,217.3875000000004,182.57379999999995,217.12035377925991,1.4420629672588063,1.2065583864929412,0.1872020782662689
BABA,2020-02-13,217.1525000000004,182.74774999999997,217.4288915145685,1.539875861593572,1.2732218815130674,0.5468799039230338
BABA,2020-02-14,216.9370000000004,182.89934999999997,217.63852089413345,1.5407278345157351,1.326723072113601,-0.4096900282466661
BABA,2020-02-18,216.5915000000004,183.04999999999995,217.9129474756445,1.5948343337053077,1.3803453244319424,-0.2162477335574847
BABA,2020-02-19,216.5855000000004,183.18464999999992,218.31552390653547,1.7482814845380688,1.4539325564531678,-0.3884447609997036
BABA,2020-02-20,216.36900000000043,183.33364999999995,218.2892835344845,1.521514648472163,1.467448974856967,-0.0767254740554173
BABA,2020-02-21,216.04200000000043,183.48944999999992,217.7464946264384,0.8917512908880383,1.3523094380631815,0.0952896256309229
BABA,2020-02-24,215.6625000000004,183.6223,216.64301894773,-0.1247499299072956,1.056897564469086,0.1790974188902961
BABA,2020-02-25,215.6695000000004,183.75515,215.59225523842235,-0.9636070125258128,0.6527966490701061,0.1338248403451478
BABA,2020-02-26,215.5950000000004,183.90884999999997,214.9396595014298,-1.360163336371926,0.2502046519816996,0.1981418767417797
BABA,2020-02-27,215.2455000000004,184.08394999999996,213.99588240605556,-1.9513095919622567,-0.1900981968070918,0.3179192120384285
BABA,2020-02-28,215.2165000000004,184.24974999999995,213.4248459864312,-2.155298144439428,-0.5831381863335592,0.5907967156081887
BABA,2020-03-02,215.43600000000032,184.41665,213.192003511533,-2.052835635474935,-0.8770776761618344,0.2076499089315577
BABA,2020-03-03,215.1515000000003,184.57585,212.6413365104346,-2.233950927477366,-1.1484523264249409,0.1542056191606141
BABA,2020-03-04,214.6055000000003,184.7878,212.57644731896465,-1.9874292795877864,-1.3162477170575102,-0.345913947482468
BABA,2020-03-05,214.1675000000003,185.04185,212.4701190028728,-1.811522811530864,-1.415302735952181,-0.2648474785890486
BABA,2020-03-06,213.35450000000031,185.2479,211.72439338355156,-2.1971058030927395,-1.571663349380293,0.1819703601297319
BABA,2020-03-09,212.41100000000037,185.44205,210.3849273470228,-3.03097161354043,-1.8635250022123209,0.3111024612224305
BABA,2020-03-10,211.94200000000032,185.694,210.00445807587772,-2.953334039235472,-2.081486809616951,0.0132998875509247
BABA,2020-03-11,211.02700000000036,185.91355,208.94784302103227,-3.4555458082075177,-2.3562986093350644,-0.0020994241953116
BABA,2020-03-12,209.0665000000003,186.065,206.67661987617203,-4.911289549616328,-2.867296797391317,0.4381875211047742
BABA,2020-03-13,207.74850000000032,186.2726,205.4693227451081,-5.285888896308506,-3.3510152171747563,0.2055400498717395
BABA,2020-03-16,205.70950000000036,186.4115,202.93414915033583,-6.727687371394325,-4.026349648018671,0.2832980443186694
BABA,2020-03-17,203.9240000000004,186.58925,201.20803970744677,-7.305191163881545,-4.682117951191246,-0.0551886842916589
BABA,2020-03-18,201.81700000000035,186.73969999999997,199.1882264019756,-8.05810506211077,-5.357315373375151,0.0501307499025923
BABA,2020-03-19,199.95900000000037,186.87334999999996,197.44458579226367,-8.485965181098265,-5.983045334919774,-0.0150040194725377
BABA,2020-03-20,198.39450000000036,187.02159999999992,195.90700619300048,-8.690972793625775,-6.524630826660975,-0.0174524173519311
BABA,2020-03-23,196.90350000000035,187.1457999999999,194.0434817936671,-9.148218384140222,-7.049348338156826,0.041063518170297
BABA,2020-03-24,195.91050000000035,187.3033999999999,193.2536263847464,-8.651550759795214,-7.369788822484504,-0.0421829716100443
BABA,2020-03-25,194.90150000000037,187.4469499999999,192.8066143481039,-7.939670988473125,-7.483765255682229,-0.1004375868603525
BABA,2020-03-26,194.41600000000037,187.61029999999988,193.0459844101892,-6.752190586571544,-7.337450321860092,-0.3229922680565296
BABA,2020-03-27,193.44550000000035,187.75304999999983,192.62160494255212,-6.281746504323053,-7.126309558352684,-0.4250835997550288
BABA,2020-03-30,192.46000000000035,187.90774999999985,192.4928806623091,-5.627788929862561,-6.82660543265466,-0.4880433630612418
BABA,2020-03-31,191.8135000000004,188.08964999999984,192.6821301230416,-4.795226284004741,-6.420329602924675,-0.0420420334105587
BABA,2020-04-01,190.59350000000035,188.22789999999983,192.1943082065614,-4.640309951392453,-6.064325672618232,-0.1160110447441443
BABA,2020-04-02,189.4655000000004,188.34484999999984,191.88056456784128,-4.359161144344142,-5.723292766963414,-0.407485594567426
BABA,2020-04-03,188.5890000000004,188.45309999999984,191.4262250851897,-4.2320028351827546,-5.425034780607283,-0.7223218105321879
BABA,2020-04-06,188.5285000000004,188.59409999999983,191.9046798389812,-3.33907820167812,-5.007843464821451,-0.356634472331204
BABA,2020-04-07,188.1090000000004,188.7463499999998,192.48518652098292,-2.477794477973049,-4.501833667451771,-0.2396494970248223
BABA,2020-04-08,187.9625000000004,188.88574999999983,192.81802589993697,-1.9359021647799184,-3.9886473669174,-0.3044515377849932
BABA,2020-04-09,188.5260000000004,189.03859999999983,193.156309147562,-1.458169985898877,-3.482551890713696,-0.0003988293236043
