ticker,dateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
NKE,2020-03-31,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-01,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-02,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-03,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-04,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-05,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-06,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-07,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-08,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-09,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-10,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-11,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-12,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-13,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-14,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-15,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-16,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-17,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-18,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-19,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-20,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-21,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-22,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-23,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-24,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-25,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-26,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-27,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-28,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-29,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-04-30,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-01,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-02,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-03,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-04,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-05,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-06,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-07,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-08,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-09,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-10,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-11,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-12,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-13,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-14,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-15,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-16,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-17,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-18,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-19,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-20,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-21,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-22,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-23,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-24,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-25,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-26,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-27,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-28,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-29,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-30,USD,1180000000,None,None,160000000,181000000,170000000,275000000,-93000000,-153000000,847000000,30000000,-1442000000,None,944000000,944000000,None,382000000,382000000,None,None,None,None,-749000000,None,-207000000,25000000,847000000
NKE,2020-05-31,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-01,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-02,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-03,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-04,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-05,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-06,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-07,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-08,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-09,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-10,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-11,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-12,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-13,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-14,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-15,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-16,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-17,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-18,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-19,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-20,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-21,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-22,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-23,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-24,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-25,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-26,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-27,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-28,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-29,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-06-30,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-01,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-02,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-03,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-04,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-05,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-06,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-07,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-08,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-09,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-10,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-11,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
NKE,2020-07-12,USD,-1000000,1293000000,None,221000000,-155000000,208000000,289000000,-1714000000,1399000000,-790000000,-270000000,5801000000,None,202000000,202000000,None,381000000,381000000,None,None,None,None,5000000,None,5485000000,-45000000,-790000000
